Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Value,ValueDistributionTypeID,ValueDistributionFrequency,ValueDistributionSD,ValueDistributionMin,ValueDistributionMax,ValueDistributionRelativeFrequency
,,,Mariposa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,2.187,Normal,Iteration and Timestep,1.0935,,,
,,,Mendocino,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,16.8399,Normal,Iteration and Timestep,8.41995,,,
,,,Merced,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,0,Normal,Iteration and Timestep,0,,,
,,,Modoc,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,13.4865,Normal,Iteration and Timestep,6.74325,,,
,,,Mono,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,3.0618,Normal,Iteration and Timestep,1.5309,,,
,,,Monterey,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,0,Normal,Iteration and Timestep,0,,,
,,,Napa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,0,Normal,Iteration and Timestep,0,,,
,,,Nevada,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,3.3534,Normal,Iteration and Timestep,1.6767,,,
,,,Orange,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,0,Normal,Iteration and Timestep,0,,,
,,,Placer,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,6.2694,Normal,Iteration and Timestep,3.1347,,,
,,,Plumas,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,65.61,Normal,Iteration and Timestep,32.805,,,
,,,Riverside,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,2.916,Normal,Iteration and Timestep,1.458,,,
,,,Sacramento,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,0,Normal,Iteration and Timestep,0,,,
,,,San Benito,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,0,Normal,Iteration and Timestep,0,,,
,,,San Bernardino,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,1.8225,Normal,Iteration and Timestep,0.91125,,,
,,,San Diego,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,0,Normal,Iteration and Timestep,0,,,
,,,San Francisco,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,0,Normal,Iteration and Timestep,0,,,
,,,San Joaquin,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,0,Normal,Iteration and Timestep,0,,,
,,,San Luis Obispo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,0,Normal,Iteration and Timestep,0,,,
,,,San Mateo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,0,Normal,Iteration and Timestep,0,,,
,,,Santa Barbara,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,0,Normal,Iteration and Timestep,0,,,
,,,Santa Clara,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,0,Normal,Iteration and Timestep,0,,,
,,,Santa Cruz,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,3.4992,Normal,Iteration and Timestep,1.7496,,,
,,,Shasta,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,74.5767,Normal,Iteration and Timestep,37.28835,,,
,,,Sierra Valley,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,13.6323,Normal,Iteration and Timestep,6.81615,,,
,,,Siskiyou,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,96.6654,Normal,Iteration and Timestep,48.3327,,,
,,,Solano,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,0,Normal,Iteration and Timestep,0,,,
,,,Sonoma,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,0.9477,Normal,Iteration and Timestep,0.47385,,,
,,,Stanislaus,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,0,Normal,Iteration and Timestep,0,,,
,,,Sutter,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,0,Normal,Iteration and Timestep,0,,,
,,,Tehama,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,10.3518,Normal,Iteration and Timestep,5.1759,,,
,,,Trinity,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,11.0808,Normal,Iteration and Timestep,5.5404,,,
,,,Tulare,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,4.5927,Normal,Iteration and Timestep,2.29635,,,
,,,Tuolumne,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,21.141,Normal,Iteration and Timestep,10.5705,,,
,,,Ventura,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,0,Normal,Iteration and Timestep,0,,,
,,,Yolo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,0,Normal,Iteration and Timestep,0,,,
,,,Yuba,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2008,2008,2.6973,Normal,Iteration and Timestep,1.34865,,,
,,,Alameda,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Alpine,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Amador,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,2.187,Normal,Iteration and Timestep,1.0935,,,
,,,Butte,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0.1458,Normal,Iteration and Timestep,0.0729,,,
,,,Calaveras,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0.3645,Normal,Iteration and Timestep,0.18225,,,
,,,Colusa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Contra Costa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Del Norte,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0.4374,Normal,Iteration and Timestep,0.2187,,,
,,,El Dorado,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,16.6941,Normal,Iteration and Timestep,8.34705,,,
,,,Fresno,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,12.7575,Normal,Iteration and Timestep,6.37875,,,
,,,Glenn,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,1.3122,Normal,Iteration and Timestep,0.6561,,,
,,,Humboldt,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,19.8288,Normal,Iteration and Timestep,9.9144,,,
,,,Imperial,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Inyo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Kern,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,5.6862,Normal,Iteration and Timestep,2.8431,,,
,,,Kings,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Lake,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0.5832,Normal,Iteration and Timestep,0.2916,,,
,,,Lassen,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,14.8716,Normal,Iteration and Timestep,7.4358,,,
,,,Los Angeles,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0.8019,Normal,Iteration and Timestep,0.40095,,,
,,,Madera,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,6.7068,Normal,Iteration and Timestep,3.3534,,,
,,,Marin,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Mariposa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,5.9049,Normal,Iteration and Timestep,2.95245,,,
,,,Mendocino,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,17.7876,Normal,Iteration and Timestep,8.8938,,,
,,,Merced,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Modoc,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,26.9001,Normal,Iteration and Timestep,13.45005,,,
,,,Mono,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,4.5198,Normal,Iteration and Timestep,2.2599,,,
,,,Monterey,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Napa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Nevada,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,2.1141,Normal,Iteration and Timestep,1.05705,,,
,,,Orange,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Placer,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,4.8843,Normal,Iteration and Timestep,2.44215,,,
,,,Plumas,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,49.8636,Normal,Iteration and Timestep,24.9318,,,
,,,Riverside,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Sacramento,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,San Benito,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,San Bernardino,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,1.5309,Normal,Iteration and Timestep,0.76545,,,
,,,San Diego,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,San Francisco,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,San Joaquin,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,San Luis Obispo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,San Mateo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0.2187,Normal,Iteration and Timestep,0.10935,,,
,,,Santa Barbara,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Santa Clara,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Santa Cruz,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0.8748,Normal,Iteration and Timestep,0.4374,,,
,,,Shasta,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,36.0126,Normal,Iteration and Timestep,18.0063,,,
,,,Sierra Valley,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,5.7591,Normal,Iteration and Timestep,2.87955,,,
,,,Siskiyou,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,39.5847,Normal,Iteration and Timestep,19.79235,,,
,,,Solano,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Sonoma,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,2.6973,Normal,Iteration and Timestep,1.34865,,,
,,,Stanislaus,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Sutter,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Tehama,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,9.9873,Normal,Iteration and Timestep,4.99365,,,
,,,Trinity,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,3.7179,Normal,Iteration and Timestep,1.85895,,,
,,,Tulare,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,3.8637,Normal,Iteration and Timestep,1.93185,,,
,,,Tuolumne,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,27.1917,Normal,Iteration and Timestep,13.59585,,,
,,,Ventura,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Yolo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,0,Normal,Iteration and Timestep,0,,,
,,,Yuba,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2009,2009,1.6038,Normal,Iteration and Timestep,0.8019,,,
,,,Alameda,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Alpine,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Amador,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Butte,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0.1458,Normal,Iteration and Timestep,0.0729,,,
,,,Calaveras,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Colusa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Contra Costa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Del Norte,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,El Dorado,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,8.6751,Normal,Iteration and Timestep,4.33755,,,
,,,Fresno,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,17.0586,Normal,Iteration and Timestep,8.5293,,,
,,,Glenn,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0.8748,Normal,Iteration and Timestep,0.4374,,,
,,,Humboldt,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,10.7163,Normal,Iteration and Timestep,5.35815,,,
,,,Imperial,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Inyo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Kern,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,4.374,Normal,Iteration and Timestep,2.187,,,
,,,Kings,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Lake,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,2.4786,Normal,Iteration and Timestep,1.2393,,,
,,,Lassen,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,9.4041,Normal,Iteration and Timestep,4.70205,,,
,,,Los Angeles,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0.0729,Normal,Iteration and Timestep,0.03645,,,
,,,Madera,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,4.5927,Normal,Iteration and Timestep,2.29635,,,
,,,Marin,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0.0729,Normal,Iteration and Timestep,0.03645,,,
,,,Mariposa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,2.0412,Normal,Iteration and Timestep,1.0206,,,
,,,Mendocino,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,3.645,Normal,Iteration and Timestep,1.8225,,,
,,,Merced,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Modoc,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,9.6957,Normal,Iteration and Timestep,4.84785,,,
,,,Mono,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,2.6244,Normal,Iteration and Timestep,1.3122,,,
,,,Monterey,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Napa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Nevada,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,1.3851,Normal,Iteration and Timestep,0.69255,,,
,,,Orange,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Placer,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,1.1664,Normal,Iteration and Timestep,0.5832,,,
,,,Plumas,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,18.6624,Normal,Iteration and Timestep,9.3312,,,
,,,Riverside,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Sacramento,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,San Benito,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,San Bernardino,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,10.1331,Normal,Iteration and Timestep,5.06655,,,
,,,San Diego,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0.8019,Normal,Iteration and Timestep,0.40095,,,
,,,San Francisco,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,San Joaquin,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,San Luis Obispo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,San Mateo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Santa Barbara,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Santa Clara,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0.2916,Normal,Iteration and Timestep,0.1458,,,
,,,Santa Cruz,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,2.5515,Normal,Iteration and Timestep,1.27575,,,
,,,Shasta,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,15.309,Normal,Iteration and Timestep,7.6545,,,
,,,Sierra Valley,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,6.7068,Normal,Iteration and Timestep,3.3534,,,
,,,Siskiyou,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,16.6941,Normal,Iteration and Timestep,8.34705,,,
,,,Solano,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Sonoma,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,2.6244,Normal,Iteration and Timestep,1.3122,,,
,,,Stanislaus,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Sutter,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Tehama,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,1.6767,Normal,Iteration and Timestep,0.83835,,,
,,,Trinity,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Tulare,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,5.3946,Normal,Iteration and Timestep,2.6973,,,
,,,Tuolumne,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,3.4263,Normal,Iteration and Timestep,1.71315,,,
,,,Ventura,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Yolo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Yuba,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2010,2010,0,Normal,Iteration and Timestep,0,,,
,,,Alameda,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,Alpine,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,Amador,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,1.2393,Normal,Iteration and Timestep,0.61965,,,
,,,Butte,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,7.7274,Normal,Iteration and Timestep,3.8637,,,
,,,Calaveras,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,6.9984,Normal,Iteration and Timestep,3.4992,,,
,,,Colusa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,Contra Costa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,Del Norte,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0.8748,Normal,Iteration and Timestep,0.4374,,,
,,,El Dorado,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,12.7575,Normal,Iteration and Timestep,6.37875,,,
,,,Fresno,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0.6561,Normal,Iteration and Timestep,0.32805,,,
,,,Glenn,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0.4374,Normal,Iteration and Timestep,0.2187,,,
,,,Humboldt,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,12.6846,Normal,Iteration and Timestep,6.3423,,,
,,,Imperial,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,Inyo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,Kern,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,8.3835,Normal,Iteration and Timestep,4.19175,,,
,,,Kings,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,Lake,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,1.7496,Normal,Iteration and Timestep,0.8748,,,
,,,Lassen,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,30.1077,Normal,Iteration and Timestep,15.05385,,,
,,,Los Angeles,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,1.7496,Normal,Iteration and Timestep,0.8748,,,
,,,Madera,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,6.7068,Normal,Iteration and Timestep,3.3534,,,
,,,Marin,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,Mariposa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,4.9572,Normal,Iteration and Timestep,2.4786,,,
,,,Mendocino,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,13.3407,Normal,Iteration and Timestep,6.67035,,,
,,,Merced,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,Modoc,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,31.347,Normal,Iteration and Timestep,15.6735,,,
,,,Mono,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,4.0095,Normal,Iteration and Timestep,2.00475,,,
,,,Monterey,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,Napa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0.0729,Normal,Iteration and Timestep,0.03645,,,
,,,Nevada,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,4.5927,Normal,Iteration and Timestep,2.29635,,,
,,,Orange,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,Placer,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,20.6307,Normal,Iteration and Timestep,10.31535,,,
,,,Plumas,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,18.5895,Normal,Iteration and Timestep,9.29475,,,
,,,Riverside,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0.5832,Normal,Iteration and Timestep,0.2916,,,
,,,Sacramento,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,San Benito,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,San Bernardino,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,5.1759,Normal,Iteration and Timestep,2.58795,,,
,,,San Diego,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,San Francisco,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,San Joaquin,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,San Luis Obispo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,San Mateo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,1.8225,Normal,Iteration and Timestep,0.91125,,,
,,,Santa Barbara,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,Santa Clara,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0.0729,Normal,Iteration and Timestep,0.03645,,,
,,,Santa Cruz,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,6.9984,Normal,Iteration and Timestep,3.4992,,,
,,,Shasta,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,49.7907,Normal,Iteration and Timestep,24.89535,,,
,,,Sierra Valley,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,3.7179,Normal,Iteration and Timestep,1.85895,,,
,,,Siskiyou,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,65.0268,Normal,Iteration and Timestep,32.5134,,,
,,,Solano,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,Sonoma,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0.0729,Normal,Iteration and Timestep,0.03645,,,
,,,Stanislaus,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
,,,Sutter,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2011,2011,0,Normal,Iteration and Timestep,0,,,
