LUC,GCM,RCP,CFE,CFERate,Timestep,Mean,Lower,Upper
BAU,CanESM2,rcp85,High,0.001363884,2046,4905.198865946742,4880.93960503608,4920.028144004486
BAU,CanESM2,rcp85,High,0.001363884,2047,4910.787800871914,4884.767912899575,4926.111803951689
BAU,CanESM2,rcp85,High,0.001363884,2048,4904.923175860728,4875.157922886124,4922.061482999926
BAU,CanESM2,rcp85,High,0.001363884,2049,4888.9645404667635,4860.431940528095,4904.982232685984
BAU,CanESM2,rcp85,High,0.001363884,2050,4946.313141369397,4914.068539113335,4961.994111399082
BAU,CanESM2,rcp85,High,0.001363884,2051,4972.377372392694,4943.441433890677,4989.467914994633
BAU,CanESM2,rcp85,High,0.001363884,2052,4942.650487516017,4912.224875388539,4963.5259176981735
BAU,CanESM2,rcp85,High,0.001363884,2053,4976.111483910261,4944.920931090075,4995.16769369789
BAU,CanESM2,rcp85,High,0.001363884,2054,5034.7093596792465,4999.883262688072,5054.078531105629
BAU,CanESM2,rcp85,High,0.001363884,2055,5100.229419355401,5061.266631825647,5121.031413249051
BAU,CanESM2,rcp85,High,0.001363884,2056,5182.772512885036,5142.567040114953,5203.576826563425
BAU,CanESM2,rcp85,High,0.001363884,2057,5197.222833194464,5161.167705907849,5220.297384148669
BAU,CanESM2,rcp85,High,0.001363884,2058,5251.228179089983,5213.206687532195,5280.818587904385
BAU,CanESM2,rcp85,High,0.001363884,2059,5352.181841661029,5315.163941893121,5378.597393585567
BAU,CanESM2,rcp85,High,0.001363884,2060,5427.08901316142,5387.801170864323,5455.821572126602
BAU,CanESM2,rcp85,High,0.001363884,2061,5359.4772615427255,5325.667095654219,5390.517062527917
BAU,CanESM2,rcp85,High,0.001363884,2062,5302.924949725789,5272.475270977113,5336.025124164602
BAU,CanESM2,rcp85,High,0.001363884,2063,5229.925550581743,5198.6503796100005,5258.756343503163
BAU,CanESM2,rcp85,High,0.001363884,2064,5270.083144066457,5238.943217207803,5298.562604859547
BAU,CanESM2,rcp85,High,0.001363884,2065,5394.318741534829,5360.586647600595,5419.034934497649
BAU,CanESM2,rcp85,High,0.001363884,2066,5370.8299048017425,5334.894660505005,5399.999512416744
BAU,CanESM2,rcp85,High,0.001363884,2067,5325.548712591043,5294.295815033737,5356.362981907217
BAU,CanESM2,rcp85,High,0.001363884,2068,5440.738087376665,5407.562351996321,5473.188947456591
BAU,CanESM2,rcp85,High,0.001363884,2069,5465.24878874071,5429.9896022085195,5495.886938516767
BAU,CanESM2,rcp85,High,0.001363884,2070,5486.127186362044,5447.198591079367,5523.035174516017
BAU,CanESM2,rcp85,High,0.001363884,2071,5512.988899271248,5474.669569226781,5550.04344194371
BAU,CanESM2,rcp85,High,0.001363884,2072,5509.133129381853,5468.994824412547,5552.750168167665
BAU,CanESM2,rcp85,High,0.001363884,2073,5472.30755994511,5431.955671692871,5516.896071505079
BAU,CanESM2,rcp85,High,0.001363884,2074,5468.537413503761,5425.437153837397,5515.271996523371
BAU,CanESM2,rcp85,High,0.001363884,2075,5458.623570095536,5416.34714249088,5505.312418673858
BAU,CanESM2,rcp85,High,0.001363884,2076,5497.193684830897,5457.940711539303,5542.892246454098
BAU,CanESM2,rcp85,High,0.001363884,2077,5619.6526827742855,5574.518553692159,5670.249858589777
BAU,CanESM2,rcp85,High,0.001363884,2078,5671.29417627656,5620.776213752163,5731.688650906832
BAU,CanESM2,rcp85,High,0.001363884,2079,5633.423405274281,5582.210118166397,5696.287107124084
BAU,CanESM2,rcp85,High,0.001363884,2080,5763.657847005063,5719.663088172786,5830.733578210013
BAU,CanESM2,rcp85,High,0.001363884,2081,5894.722085549057,5850.104860758633,5959.706449275156
BAU,CanESM2,rcp85,High,0.001363884,2082,5961.124492067045,5913.020370542614,6033.230687164519
BAU,CanESM2,rcp85,High,0.001363884,2083,5862.524232482206,5820.936772599495,5940.371999355509
BAU,CanESM2,rcp85,High,0.001363884,2084,5995.759757465664,5956.216639179853,6080.070610761791
BAU,CanESM2,rcp85,High,0.001363884,2085,6062.14877489073,6022.993347172224,6149.585865467946
BAU,CanESM2,rcp85,High,0.001363884,2086,6037.624123814752,6004.380806891388,6120.453740670387
BAU,CanESM2,rcp85,High,0.001363884,2087,5967.536900207025,5935.258646188888,6050.706155525412
BAU,CanESM2,rcp85,High,0.001363884,2088,6124.713940601501,6091.702408987242,6205.209316742127
BAU,CanESM2,rcp85,High,0.001363884,2089,6227.836228926889,6192.822264692807,6307.800805057265
BAU,CanESM2,rcp85,High,0.001363884,2090,6210.933305858766,6179.178520804016,6288.649301625271
BAU,CanESM2,rcp85,High,0.001363884,2091,6229.081498032856,6194.166824751441,6315.58394184188
BAU,CanESM2,rcp85,High,0.001363884,2092,6354.09973141684,6321.150152735045,6444.266209520567
BAU,CanESM2,rcp85,High,0.001363884,2093,6326.5476366262665,6296.666791880412,6411.6980231670295
BAU,CanESM2,rcp85,High,0.001363884,2094,6325.5177959496805,6295.939970332655,6405.737831378234
BAU,CanESM2,rcp85,High,0.001363884,2095,6365.312532790519,6328.890769710959,6437.261730350829
BAU,CanESM2,rcp85,High,0.001363884,2096,6253.161169685532,6217.414447483902,6317.636469978265
BAU,CanESM2,rcp85,High,0.001363884,2097,6277.6460776361955,6238.1751364825095,6347.632253183163
BAU,CanESM2,rcp85,High,0.001363884,2098,6349.555821414031,6316.641414839165,6411.002973373588
BAU,CanESM2,rcp85,High,0.001363884,2099,6444.118679368998,6415.444362372829,6505.062682650772
BAU,CanESM2,rcp85,High,0.001363884,2100,6526.555574019065,6500.400523810164,6583.116762783958
BAU,CanESM2,rcp85,High,0.001363884,2101,6607.123714320119,6579.072636352718,6665.325798094314
BAU,CanESM2,rcp85,Low,2.72777e-4,2001,4823.131015209271,4823.131015209271,4823.131015209271
BAU,CanESM2,rcp85,Low,2.72777e-4,2002,4795.019865051297,4794.672289239211,4795.764054826032
BAU,CanESM2,rcp85,Low,2.72777e-4,2003,4787.572630112522,4787.008971989184,4788.296351886661
BAU,CanESM2,rcp85,Low,2.72777e-4,2004,4796.111971732531,4795.530711018782,4796.918373460697
BAU,CanESM2,rcp85,Low,2.72777e-4,2005,4838.180577787461,4837.440924085334,4838.802142908564
BAU,CanESM2,rcp85,Low,2.72777e-4,2006,4842.623103352506,4841.765474225776,4843.505930401257
BAU,CanESM2,rcp85,Low,2.72777e-4,2007,4791.485016339769,4790.643128706934,4792.334846852928
BAU,CanESM2,rcp85,Low,2.72777e-4,2008,4754.8588060649945,4753.9951293254235,4756.236818229689
BAU,CanESM2,rcp85,Low,2.72777e-4,2009,4737.242849512733,4736.359404090264,4738.615935053976
BAU,CanESM2,rcp85,Low,2.72777e-4,2010,4801.325786355613,4800.330606381031,4803.162693148726
BAU,CanESM2,rcp85,Low,2.72777e-4,2011,4798.685439940575,4797.370126943837,4800.659897897337
BAU,CanESM2,rcp85,Low,2.72777e-4,2012,4792.381696364979,4791.012542694863,4794.137517872909
BAU,CanESM2,rcp85,Low,2.72777e-4,2013,4702.874176599825,4701.381463230741,4705.086802280688
BAU,CanESM2,rcp85,Low,2.72777e-4,2014,4681.005385899543,4678.9465523384115,4683.322685576107
BAU,CanESM2,rcp85,Low,2.72777e-4,2015,4633.279101927536,4630.873973353882,4637.25705665177
BAU,CanESM2,rcp85,Low,2.72777e-4,2016,4603.859099236093,4600.580596176239,4608.400072135485
BAU,CanESM2,rcp85,Low,2.72777e-4,2017,4566.479238215033,4558.261337275332,4570.564813776316
BAU,CanESM2,rcp85,Low,2.72777e-4,2018,4589.118818297495,4579.7197750955165,4595.3250497497465
BAU,CanESM2,rcp85,Low,2.72777e-4,2019,4635.8994761372305,4625.683202724648,4644.749562313533
BAU,CanESM2,rcp85,Low,2.72777e-4,2020,4699.344754387127,4687.96098326624,4708.35411320876
BAU,CanESM2,rcp85,Low,2.72777e-4,2021,4654.332499459251,4642.995714114634,4662.9578491473
BAU,CanESM2,rcp85,Low,2.72777e-4,2022,4596.442699665991,4586.749435910491,4604.650276055266
BAU,CanESM2,rcp85,Low,2.72777e-4,2023,4611.111740775164,4600.654096697092,4619.388782003243
BAU,CanESM2,rcp85,Low,2.72777e-4,2024,4676.446734077908,4665.593297696882,4685.594565692203
BAU,CanESM2,rcp85,Low,2.72777e-4,2025,4705.126225311816,4685.717577330028,4714.90342507786
BAU,CanESM2,rcp85,Low,2.72777e-4,2026,4703.582995690988,4684.152427446976,4713.965706544522
BAU,CanESM2,rcp85,Low,2.72777e-4,2027,4648.920450431816,4627.798571147624,4659.877300230725
BAU,CanESM2,rcp85,Low,2.72777e-4,2028,4647.34023083497,4626.206251630405,4660.709411818979
BAU,CanESM2,rcp85,Low,2.72777e-4,2029,4624.346790158035,4607.0414227757155,4637.427242041974
BAU,CanESM2,rcp85,Low,2.72777e-4,2030,4576.551645749905,4557.221329800988,4588.499327122172
BAU,CanESM2,rcp85,Low,2.72777e-4,2031,4548.114371613518,4532.408502548429,4561.785516927471
BAU,CanESM2,rcp85,Low,2.72777e-4,2032,4584.634456316922,4566.819416098053,4601.037118200569
BAU,CanESM2,rcp85,Low,2.72777e-4,2033,4576.668307239032,4560.487310756661,4592.80789434591
BAU,CanESM2,rcp85,Low,2.72777e-4,2034,4579.7682903098475,4561.647423996694,4596.266863812437
BAU,CanESM2,rcp85,Low,2.72777e-4,2035,4578.857426420446,4562.063537516215,4593.026281641583
BAU,CanESM2,rcp85,Low,2.72777e-4,2036,4595.377653810116,4577.432457095703,4612.911086856727
BAU,CanESM2,rcp85,Low,2.72777e-4,2037,4533.541981682793,4516.933303142943,4553.580253479128
BAU,CanESM2,rcp85,Low,2.72777e-4,2038,4536.435232468707,4522.058502957717,4557.413060373672
BAU,CanESM2,rcp85,Low,2.72777e-4,2039,4541.286778810359,4523.403226570949,4565.152272561007
BAU,CanESM2,rcp85,Low,2.72777e-4,2040,4592.76027037484,4575.127314209819,4616.3426631034645
BAU,CanESM2,rcp85,Low,2.72777e-4,2041,4585.764859957539,4566.637458864345,4609.823453289826
BAU,CanESM2,rcp85,Low,2.72777e-4,2042,4572.437130901931,4554.097648090891,4592.667561544958
BAU,CanESM2,rcp85,Low,2.72777e-4,2043,4637.832876881176,4617.455062391958,4656.983429898665
BAU,CanESM2,rcp85,Low,2.72777e-4,2044,4629.305501438234,4609.317116658928,4648.404924813441
BAU,CanESM2,rcp85,Low,2.72777e-4,2045,4672.658723916898,4654.152078712939,4689.436018341594
BAU,CanESM2,rcp85,Low,2.72777e-4,2046,4636.369233801271,4616.197550797213,4653.40312723027
BAU,CanESM2,rcp85,Low,2.72777e-4,2047,4629.589366451373,4612.051890190989,4647.795573748879
BAU,CanESM2,rcp85,Low,2.72777e-4,2048,4613.70592799892,4597.383240845654,4633.699938534144
BAU,CanESM2,rcp85,Low,2.72777e-4,2049,4588.752980049114,4574.845026602524,4613.725395746035
BAU,CanESM2,rcp85,Low,2.72777e-4,2050,4625.168383444414,4607.352871783315,4648.19507996869
BAU,CanESM2,rcp85,Low,2.72777e-4,2051,4635.088093386701,4610.9384586783535,4657.229412642181
BAU,CanESM2,rcp85,Low,2.72777e-4,2052,4598.083806843503,4573.697859733572,4621.668597001147
BAU,CanESM2,rcp85,Low,2.72777e-4,2053,4614.008216484584,4590.885243414946,4639.05849834028
BAU,CanESM2,rcp85,Low,2.72777e-4,2054,4649.924793949202,4621.158203487438,4679.081799925897
BAU,CanESM2,rcp85,Low,2.72777e-4,2055,4691.311135131393,4661.158640685526,4719.512908492513
BAU,CanESM2,rcp85,Low,2.72777e-4,2056,4746.432255365817,4713.566497767672,4779.012798474861
BAU,CanESM2,rcp85,Low,2.72777e-4,2057,4744.961196341436,4711.331500241538,4779.344892728439
BAU,CanESM2,rcp85,Low,2.72777e-4,2058,4775.490169820741,4748.481380984359,4811.826765646467
BAU,CanESM2,rcp85,Low,2.72777e-4,2059,4841.842130115114,4811.906940139094,4880.613576523302
BAU,CanESM2,rcp85,Low,2.72777e-4,2060,4887.77356425972,4857.64799240213,4929.490629290111
BAU,CanESM2,rcp85,Low,2.72777e-4,2061,4817.442061368378,4789.338728642757,4861.029162804223
BAU,CanESM2,rcp85,Low,2.72777e-4,2062,4756.110762671272,4728.712292397693,4799.313988250731
BAU,CanESM2,rcp85,Low,2.72777e-4,2063,4683.215497837513,4657.680251975859,4725.3800470249125
BAU,CanESM2,rcp85,Low,2.72777e-4,2064,4698.572182442085,4676.719662357366,4743.019802374965
BAU,CanESM2,rcp85,Low,2.72777e-4,2065,4780.572081084795,4756.24383266568,4825.978831263408
BAU,CanESM2,rcp85,Low,2.72777e-4,2066,4747.059399185985,4721.113242135488,4792.830623839885
BAU,CanESM2,rcp85,Low,2.72777e-4,2067,4693.859551774732,4665.717533718342,4740.549730420687
BAU,CanESM2,rcp85,Low,2.72777e-4,2068,4766.771647597278,4735.74875933572,4813.442774069461
BAU,CanESM2,rcp85,Low,2.72777e-4,2069,4767.830387964356,4732.447617319929,4813.4255142328475
BAU,CanESM2,rcp85,Low,2.72777e-4,2070,4766.515544037941,4732.04547075042,4814.951590462904
BAU,CanESM2,rcp85,Low,2.72777e-4,2071,4769.547370227818,4734.937631179206,4824.011926061499
BAU,CanESM2,rcp85,Low,2.72777e-4,2072,4748.637225864275,4714.734172588182,4798.400350726199
BAU,CanESM2,rcp85,Low,2.72777e-4,2073,4703.657764158903,4669.116551863071,4753.172984776993
BAU,CanESM2,rcp85,Low,2.72777e-4,2074,4684.4454473932465,4650.77145709694,4733.762881611051
BAU,CanESM2,rcp85,Low,2.72777e-4,2075,4659.189071026151,4623.902414424877,4710.232762799809
BAU,CanESM2,rcp85,Low,2.72777e-4,2076,4669.261714108986,4631.031465241692,4718.359090597493
BAU,CanESM2,rcp85,Low,2.72777e-4,2077,4741.11231686085,4701.353514310038,4791.08833565728
BAU,CanESM2,rcp85,Low,2.72777e-4,2078,4758.818382948549,4717.218942583399,4812.412024601769
BAU,CanESM2,rcp85,Low,2.72777e-4,2079,4712.120245148774,4668.933984674295,4763.856789788421
BAU,CanESM2,rcp85,Low,2.72777e-4,2080,4789.960964063255,4747.086366672358,4836.474829913068
BAU,CanESM2,rcp85,Low,2.72777e-4,2081,4864.502772555559,4824.2995546035845,4910.6457564633365
BAU,CanESM2,rcp85,Low,2.72777e-4,2082,4894.801212946486,4849.558236952128,4941.260021287293
BAU,CanESM2,rcp85,Low,2.72777e-4,2083,4805.417418723619,4764.6508374483,4856.235142684459
BAU,CanESM2,rcp85,Low,2.72777e-4,2084,4880.345396887585,4837.97820911308,4932.710618188519
BAU,CanESM2,rcp85,Low,2.72777e-4,2085,4908.978437287801,4867.13728171273,4959.475609637948
BAU,CanESM2,rcp85,Low,2.72777e-4,2086,4871.1829941949,4833.037917508551,4922.7574865039305
BAU,CanESM2,rcp85,Low,2.72777e-4,2087,4803.666120229541,4765.972759246785,4857.721317423205
BAU,CanESM2,rcp85,Low,2.72777e-4,2088,4891.37393695973,4853.118577726987,4948.145266207413
BAU,CanESM2,rcp85,Low,2.72777e-4,2089,4942.974845469047,4903.218652995273,4997.115414824124
BAU,CanESM2,rcp85,Low,2.72777e-4,2090,4910.403566603275,4869.463386714608,4964.438112120033
BAU,CanESM2,rcp85,Low,2.72777e-4,2091,4903.851889166718,4863.84418170438,4959.795446744895
BAU,CanESM2,rcp85,Low,2.72777e-4,2092,4968.923754365354,4926.119559913784,5018.671688571144
BAU,CanESM2,rcp85,Low,2.72777e-4,2093,4928.405341715256,4888.559467811867,4978.657970211522
BAU,CanESM2,rcp85,Low,2.72777e-4,2094,4906.160368404519,4863.868821119795,4955.682707403747
BAU,CanESM2,rcp85,Low,2.72777e-4,2095,4911.067480923757,4863.543842657065,4959.022684865939
BAU,CanESM2,rcp85,Low,2.72777e-4,2096,4817.393065505938,4770.386853724322,4861.784278891458
BAU,CanESM2,rcp85,Low,2.72777e-4,2097,4813.958522097322,4766.7370630552805,4855.348060079232
BAU,CanESM2,rcp85,Low,2.72777e-4,2098,4839.672562299781,4797.987994391069,4879.166004646113
BAU,CanESM2,rcp85,Low,2.72777e-4,2099,4881.479142332767,4836.354815921116,4923.975040790768
BAU,CanESM2,rcp85,Low,2.72777e-4,2100,4914.032615322978,4868.016833171483,4950.372179918668
BAU,CanESM2,rcp85,Low,2.72777e-4,2101,4947.666312429235,4896.327801125294,4986.755172880262
BAU,CanESM2,rcp85,MedHigh,0.001091107,2001,4823.131015209271,4823.131015209271,4823.131015209271
BAU,CanESM2,rcp85,MedHigh,0.001091107,2002,4795.089838777404,4794.761847639674,4795.556097831474
BAU,CanESM2,rcp85,MedHigh,0.001091107,2003,4788.182178709665,4787.679668688542,4788.774382005725
BAU,CanESM2,rcp85,MedHigh,0.001091107,2004,4797.546127094625,4797.137289311225,4798.035557351988
BAU,CanESM2,rcp85,MedHigh,0.001091107,2005,4840.74803353375,4840.297445496358,4841.590710651954
BAU,CanESM2,rcp85,MedHigh,0.001091107,2006,4846.418884582869,4845.91294733365,4847.138924696265
BAU,CanESM2,rcp85,MedHigh,0.001091107,2007,4796.111687267811,4795.417353909069,4796.935573573707
BAU,CanESM2,rcp85,MedHigh,0.001091107,2008,4760.830796823036,4760.013038976523,4761.677240094094
BAU,CanESM2,rcp85,MedHigh,0.001091107,2009,4744.667805581009,4743.569245608696,4745.570462954143
BAU,CanESM2,rcp85,MedHigh,0.001091107,2010,4811.255215829368,4810.149472402008,4812.232611256499
BAU,CanESM2,rcp85,MedHigh,0.001091107,2011,4810.304232690434,4809.049338312166,4811.622019645038
BAU,CanESM2,rcp85,MedHigh,0.001091107,2012,4805.831394118449,4804.5853766534565,4807.3620979257375
BAU,CanESM2,rcp85,MedHigh,0.001091107,2013,4717.101895417619,4713.942025331322,4719.645088582441
BAU,CanESM2,rcp85,MedHigh,0.001091107,2014,4698.175779039868,4694.823589744616,4699.894211444262
BAU,CanESM2,rcp85,MedHigh,0.001091107,2015,4651.545895391656,4648.391107814843,4654.171045227426
BAU,CanESM2,rcp85,MedHigh,0.001091107,2016,4624.252788028666,4620.530185340135,4629.181823061169
BAU,CanESM2,rcp85,MedHigh,0.001091107,2017,4588.393738101433,4582.121873561879,4594.605700127417
BAU,CanESM2,rcp85,MedHigh,0.001091107,2018,4616.445480857158,4607.077197566859,4625.399201533704
BAU,CanESM2,rcp85,MedHigh,0.001091107,2019,4668.176550454689,4658.238193741308,4678.681770147406
BAU,CanESM2,rcp85,MedHigh,0.001091107,2020,4738.036914943226,4726.91376627614,4749.0669160983125
BAU,CanESM2,rcp85,MedHigh,0.001091107,2021,4695.947552683499,4686.541578480974,4709.63677939179
BAU,CanESM2,rcp85,MedHigh,0.001091107,2022,4638.268104071853,4624.24391191549,4651.589175777501
BAU,CanESM2,rcp85,MedHigh,0.001091107,2023,4657.935929405046,4641.265109848475,4668.904446353326
BAU,CanESM2,rcp85,MedHigh,0.001091107,2024,4731.014262977544,4712.694584473488,4744.101684469812
BAU,CanESM2,rcp85,MedHigh,0.001091107,2025,4766.019034017826,4749.144662334262,4777.737799444629
BAU,CanESM2,rcp85,MedHigh,0.001091107,2026,4769.674780998269,4750.304500134203,4783.423210020677
BAU,CanESM2,rcp85,MedHigh,0.001091107,2027,4716.812231265348,4696.9084358504415,4732.184971958948
BAU,CanESM2,rcp85,MedHigh,0.001091107,2028,4720.501569045915,4696.311986210761,4737.744484845531
BAU,CanESM2,rcp85,MedHigh,0.001091107,2029,4701.9128988954035,4678.264229482595,4717.563538185919
BAU,CanESM2,rcp85,MedHigh,0.001091107,2030,4656.916021011521,4633.070165635077,4671.222381287824
BAU,CanESM2,rcp85,MedHigh,0.001091107,2031,4631.142905629725,4604.301672470859,4644.590164502246
BAU,CanESM2,rcp85,MedHigh,0.001091107,2032,4676.571175190857,4652.839860735229,4690.313750645257
BAU,CanESM2,rcp85,MedHigh,0.001091107,2033,4673.656720693105,4651.628779331716,4687.715676308778
BAU,CanESM2,rcp85,MedHigh,0.001091107,2034,4682.5278493523,4658.089090223234,4695.44339717181
BAU,CanESM2,rcp85,MedHigh,0.001091107,2035,4687.444860985039,4662.065913644853,4701.660828825567
BAU,CanESM2,rcp85,MedHigh,0.001091107,2036,4713.616948135356,4688.115279688413,4728.03727264227
BAU,CanESM2,rcp85,MedHigh,0.001091107,2037,4655.033477886615,4628.372030437781,4670.633182348851
BAU,CanESM2,rcp85,MedHigh,0.001091107,2038,4665.38021857238,4638.940062463996,4682.2266385325265
BAU,CanESM2,rcp85,MedHigh,0.001091107,2039,4679.3698037352715,4653.021451506791,4695.817101915736
BAU,CanESM2,rcp85,MedHigh,0.001091107,2040,4743.155076240759,4718.525516389892,4760.712627613435
BAU,CanESM2,rcp85,MedHigh,0.001091107,2041,4742.745547768162,4719.479215773919,4760.668416719207
BAU,CanESM2,rcp85,MedHigh,0.001091107,2042,4737.002317472766,4711.405810848019,4754.869032759398
BAU,CanESM2,rcp85,MedHigh,0.001091107,2043,4817.470672481637,4795.060769094456,4837.623569326174
BAU,CanESM2,rcp85,MedHigh,0.001091107,2044,4817.335767146528,4796.749555367818,4838.362569297187
BAU,CanESM2,rcp85,MedHigh,0.001091107,2045,4873.351262923773,4849.494849157132,4893.478193224191
BAU,CanESM2,rcp85,MedHigh,0.001091107,2046,4841.498329553328,4814.5639385898785,4860.593282445761
BAU,CanESM2,rcp85,MedHigh,0.001091107,2047,4843.172977917267,4816.987521662925,4859.174444922581
BAU,CanESM2,rcp85,MedHigh,0.001091107,2048,4834.918161339558,4805.658393344909,4853.459118586879
BAU,CanESM2,rcp85,MedHigh,0.001091107,2049,4815.963407032983,4785.160588566221,4835.256645094471
BAU,CanESM2,rcp85,MedHigh,0.001091107,2050,4867.384204543399,4835.793811783439,4888.026569776252
BAU,CanESM2,rcp85,MedHigh,0.001091107,2051,4889.910177667138,4855.205277068937,4910.220741907737
BAU,CanESM2,rcp85,MedHigh,0.001091107,2052,4859.112284417224,4824.230446172122,4880.378091183223
BAU,CanESM2,rcp85,MedHigh,0.001091107,2053,4887.363451683737,4851.3091127300895,4905.819505193099
BAU,CanESM2,rcp85,MedHigh,0.001091107,2054,4940.34901243027,4900.910252658754,4959.465266499741
BAU,CanESM2,rcp85,MedHigh,0.001091107,2055,5000.96180699391,4965.590883343335,5018.721829366181
BAU,CanESM2,rcp85,MedHigh,0.001091107,2056,5076.88582992507,5040.446238143109,5094.779864733427
BAU,CanESM2,rcp85,MedHigh,0.001091107,2057,5086.39959593434,5052.118008123127,5105.676693770938
BAU,CanESM2,rcp85,MedHigh,0.001091107,2058,5136.723585896622,5100.158464363181,5157.534522526041
BAU,CanESM2,rcp85,MedHigh,0.001091107,2059,5230.204563288943,5197.482403543758,5250.204560646559
BAU,CanESM2,rcp85,MedHigh,0.001091107,2060,5296.846341313499,5262.999431167475,5317.681133759451
BAU,CanESM2,rcp85,MedHigh,0.001091107,2061,5228.032286954037,5196.17057924325,5250.822811576534
BAU,CanESM2,rcp85,MedHigh,0.001091107,2062,5168.8396312814475,5145.383814931829,5191.644713090529
BAU,CanESM2,rcp85,MedHigh,0.001091107,2063,5094.983629532805,5070.453602239803,5118.960842026032
BAU,CanESM2,rcp85,MedHigh,0.001091107,2064,5129.865344032339,5106.16012172444,5153.374025458474
BAU,CanESM2,rcp85,MedHigh,0.001091107,2065,5244.035342154513,5217.988873777366,5268.672525822156
BAU,CanESM2,rcp85,MedHigh,0.001091107,2066,5218.683863960844,5196.785215225664,5247.593614522873
BAU,CanESM2,rcp85,MedHigh,0.001091107,2067,5171.225414305362,5145.817326311538,5206.560186162512
BAU,CanESM2,rcp85,MedHigh,0.001091107,2068,5277.005131689282,5251.879028728024,5317.057568241167
BAU,CanESM2,rcp85,MedHigh,0.001091107,2069,5295.992877855356,5273.082986538151,5338.912272623783
BAU,CanESM2,rcp85,MedHigh,0.001091107,2070,5311.368488096356,5290.679489373941,5352.640811722058
BAU,CanESM2,rcp85,MedHigh,0.001091107,2071,5332.8472214289195,5305.3881683965155,5374.261237870179
BAU,CanESM2,rcp85,MedHigh,0.001091107,2072,5324.1473442312745,5295.319376109866,5362.640074266824
BAU,CanESM2,rcp85,MedHigh,0.001091107,2073,5286.9796363387195,5261.753270045,5327.033712084875
BAU,CanESM2,rcp85,MedHigh,0.001091107,2074,5279.50964428504,5253.874318467727,5321.514240943128
BAU,CanESM2,rcp85,MedHigh,0.001091107,2075,5267.029340731541,5240.123832781301,5305.736069299085
BAU,CanESM2,rcp85,MedHigh,0.001091107,2076,5297.601410892165,5268.528022906272,5341.824655836709
BAU,CanESM2,rcp85,MedHigh,0.001091107,2077,5407.441444071711,5376.642426743924,5455.4963089600815
BAU,CanESM2,rcp85,MedHigh,0.001091107,2078,5451.703782848108,5422.214365733676,5503.255732753517
BAU,CanESM2,rcp85,MedHigh,0.001091107,2079,5411.201092336746,5383.4091497268755,5464.6416798419195
BAU,CanESM2,rcp85,MedHigh,0.001091107,2080,5527.227201706892,5497.231194888256,5579.743058972188
BAU,CanESM2,rcp85,MedHigh,0.001091107,2081,5643.511996824188,5614.706231919757,5695.842674185094
BAU,CanESM2,rcp85,MedHigh,0.001091107,2082,5700.786073692766,5673.6814324297775,5754.136314307301
BAU,CanESM2,rcp85,MedHigh,0.001091107,2083,5605.628280931088,5578.974478972832,5652.945935632404
BAU,CanESM2,rcp85,MedHigh,0.001091107,2084,5723.458118476578,5697.316869412707,5771.882901910095
BAU,CanESM2,rcp85,MedHigh,0.001091107,2085,5781.72681734959,5751.609038647035,5818.269079836365
BAU,CanESM2,rcp85,MedHigh,0.001091107,2086,5754.312724482697,5725.482853683961,5790.827683120816
BAU,CanESM2,rcp85,MedHigh,0.001091107,2087,5684.2175945226145,5653.304371298949,5722.062498474643
BAU,CanESM2,rcp85,MedHigh,0.001091107,2088,5823.634017843233,5788.709735775164,5866.3574031148155
BAU,CanESM2,rcp85,MedHigh,0.001091107,2089,5913.702980257736,5879.099905287973,5959.187973895729
BAU,CanESM2,rcp85,MedHigh,0.001091107,2090,5890.944848795473,5859.123701749509,5946.489492855767
BAU,CanESM2,rcp85,MedHigh,0.001091107,2091,5901.899186763618,5874.770269171269,5957.757156772747
BAU,CanESM2,rcp85,MedHigh,0.001091107,2092,6011.897238091609,5985.793780543269,6067.601074871853
BAU,CanESM2,rcp85,MedHigh,0.001091107,2093,5978.967254361274,5952.680087580028,6033.243555337149
BAU,CanESM2,rcp85,MedHigh,0.001091107,2094,5973.935963252879,5949.172011636183,6030.990371706348
BAU,CanESM2,rcp85,MedHigh,0.001091107,2095,6004.002668782585,5971.974840044954,6056.084706519717
BAU,CanESM2,rcp85,MedHigh,0.001091107,2096,5896.171823776458,5868.434527625064,5953.264691782465
BAU,CanESM2,rcp85,MedHigh,0.001091107,2097,5914.669260598416,5887.736584889978,5970.903384777616
BAU,CanESM2,rcp85,MedHigh,0.001091107,2098,5976.0077812625805,5942.4430039906465,6026.931160594812
BAU,CanESM2,rcp85,MedHigh,0.001091107,2099,6059.472195051011,6025.101981613208,6107.444240045916
BAU,CanESM2,rcp85,MedHigh,0.001091107,2100,6128.824982238388,6095.7476356337065,6174.549370774758
BAU,CanESM2,rcp85,MedHigh,0.001091107,2101,6197.67204212239,6162.0635697398375,6236.060891037519
BAU,CanESM2,rcp85,Medium,8.18331e-4,2001,4823.131015209271,4823.131015209271,4823.131015209271
BAU,CanESM2,rcp85,Medium,8.18331e-4,2002,4795.143887127923,4794.488541140714,4795.72480093813
BAU,CanESM2,rcp85,Medium,8.18331e-4,2003,4788.03951106186,4787.308463384781,4789.004063803888
BAU,CanESM2,rcp85,Medium,8.18331e-4,2004,4797.151159503266,4796.410693849482,4797.866134143627
BAU,CanESM2,rcp85,Medium,8.18331e-4,2005,4840.018670206289,4839.277518026371,4840.678091886695
