LUC,GCM,RCP,Timestep,Mean,Lower,Upper
High,CanESM2,rcp45,2056,39.6,35.9,43.7
High,CanESM2,rcp45,2057,-40.5,-45.1,-36.5
High,CanESM2,rcp45,2058,5,-1.3,9.7
High,CanESM2,rcp45,2059,-50.7,-54.1,-47.3
High,CanESM2,rcp45,2060,-16.8,-20.9,-13
High,CanESM2,rcp45,2061,10.9,7.2,15.2
High,CanESM2,rcp45,2062,-13.9,-17.9,-10
High,CanESM2,rcp45,2063,24,19.8,27.8
High,CanESM2,rcp45,2064,30.5,25.7,34.6
High,CanESM2,rcp45,2065,4.4,1,7.8
High,CanESM2,rcp45,2066,28.3,24.6,32.8
High,CanESM2,rcp45,2067,-1.2,-5.3,2.6
High,CanESM2,rcp45,2068,14.2,10.8,16.8
High,CanESM2,rcp45,2069,-73,-76.8,-69.1
High,CanESM2,rcp45,2070,25.4,22.2,29.1
High,CanESM2,rcp45,2071,0.5,-3.2,3.7
High,CanESM2,rcp45,2072,-57.4,-61.2,-53
High,CanESM2,rcp45,2073,-19.6,-22.7,-16
High,CanESM2,rcp45,2074,-9.5,-12.4,-6.6
High,CanESM2,rcp45,2075,32.3,28.5,36
High,CanESM2,rcp45,2076,-1.6,-5.1,1.8
High,CanESM2,rcp45,2077,5.7,1.9,11
High,CanESM2,rcp45,2078,59.2,55.1,63.6
High,CanESM2,rcp45,2079,12.2,8.7,15.7
High,CanESM2,rcp45,2080,-56.8,-60.6,-53.2
High,CanESM2,rcp45,2081,4.5,0.2,8.3
High,CanESM2,rcp45,2082,38.4,34.4,42.1
High,CanESM2,rcp45,2083,-57.9,-62.7,-52.8
High,CanESM2,rcp45,2084,-14,-17.5,-11
High,CanESM2,rcp45,2085,29,25.4,32.3
High,CanESM2,rcp45,2086,-19,-24,-15.1
High,CanESM2,rcp45,2087,48.1,44.8,52.8
High,CanESM2,rcp45,2088,-4.5,-8,-0.5
High,CanESM2,rcp45,2089,-16.4,-20.3,-13
High,CanESM2,rcp45,2090,-64.8,-68.2,-61
High,CanESM2,rcp45,2091,-27,-31,-23.5
High,CanESM2,rcp45,2092,22.4,19.2,25.7
High,CanESM2,rcp45,2093,19.2,15.4,22.8
High,CanESM2,rcp45,2094,-10.6,-14.1,-6.9
High,CanESM2,rcp45,2095,-48.2,-52,-44.6
High,CanESM2,rcp45,2096,-36.6,-40.4,-33
High,CanESM2,rcp45,2097,9.6,4.9,12.9
High,CanESM2,rcp45,2098,35.2,29.9,39.6
High,CanESM2,rcp45,2099,-27,-31.1,-23
High,CanESM2,rcp45,2100,-9.7,-14.3,-6
High,CanESM2,rcp45,2101,-8.6,-12.4,-4.6
High,CanESM2,rcp85,2002,-27.3,-27.8,-27
High,CanESM2,rcp85,2003,-6.3,-6.7,-5.9
High,CanESM2,rcp85,2004,7.2,6.7,7.5
High,CanESM2,rcp85,2005,38.6,38.2,39.1
High,CanESM2,rcp85,2006,4.5,4,5.1
High,CanESM2,rcp85,2007,-50,-50.5,-49.6
High,CanESM2,rcp85,2008,-28.7,-29.2,-28
High,CanESM2,rcp85,2009,-19.2,-19.8,-18.5
High,CanESM2,rcp85,2010,60.1,59.5,60.7
High,CanESM2,rcp85,2011,-4.1,-4.7,-3.5
High,CanESM2,rcp85,2012,-6.1,-7,-5.4
High,CanESM2,rcp85,2013,-90.9,-93,-90
High,CanESM2,rcp85,2014,-23.5,-25.5,-22.2
High,CanESM2,rcp85,2015,-46,-47.9,-44.4
High,CanESM2,rcp85,2016,-29.8,-31.9,-28.3
High,CanESM2,rcp85,2017,-41.3,-44.1,-38.1
High,CanESM2,rcp85,2018,18.8,16.7,20.6
High,CanESM2,rcp85,2019,43.3,40.9,45.8
High,CanESM2,rcp85,2020,56.5,54.3,58.7
High,CanESM2,rcp85,2021,-47.8,-49.5,-46
High,CanESM2,rcp85,2022,-59.6,-61.9,-57.5
High,CanESM2,rcp85,2023,13.3,11.3,15.8
High,CanESM2,rcp85,2024,58.4,54.2,63.2
High,CanESM2,rcp85,2025,16.9,11.1,22.2
High,CanESM2,rcp85,2026,-12,-17.9,-6.8
High,CanESM2,rcp85,2027,-59.6,-62.4,-56.1
High,CanESM2,rcp85,2028,-8.5,-13.5,-3.5
High,CanESM2,rcp85,2029,-26.6,-30.3,-23
High,CanESM2,rcp85,2030,-50.2,-53.7,-46.6
High,CanESM2,rcp85,2031,-32.1,-35.5,-28.7
High,CanESM2,rcp85,2032,29.7,25.4,33.8
High,CanESM2,rcp85,2033,-13.8,-17.3,-10.6
High,CanESM2,rcp85,2034,0,-3.3,3.6
High,CanESM2,rcp85,2035,-2.2,-5.7,1.2
High,CanESM2,rcp85,2036,10.4,6.3,13.3
High,CanESM2,rcp85,2037,-60.4,-62.5,-58
High,CanESM2,rcp85,2038,-5.8,-11.9,-0.6
High,CanESM2,rcp85,2039,-2.7,-9.7,4.2
High,CanESM2,rcp85,2040,31.6,23.3,40.2
High,CanESM2,rcp85,2041,-19.3,-25.2,-12.6
High,CanESM2,rcp85,2042,-22.1,-27.5,-17.3
High,CanESM2,rcp85,2043,48.2,40.6,54.6
High,CanESM2,rcp85,2044,-22.7,-29.5,-16.6
High,CanESM2,rcp85,2045,32.1,25.2,39.1
High,CanESM2,rcp85,2046,-38.2,-42.9,-34.2
High,CanESM2,rcp85,2047,-12.5,-17.2,-8.2
High,CanESM2,rcp85,2048,-21.4,-25.9,-16.7
High,CanESM2,rcp85,2049,-30.9,-35,-27.2
High,CanESM2,rcp85,2050,32.7,27.6,37.3
High,CanESM2,rcp85,2051,5.2,1.1,9.2
High,CanESM2,rcp85,2052,-36.6,-39.3,-34
High,CanESM2,rcp85,2053,10.4,7,14.9
High,CanESM2,rcp85,2054,28.8,25.7,31.9
High,CanESM2,rcp85,2055,33.1,29.1,36.8
High,CanESM2,rcp85,2056,50.3,46.9,53.6
High,CanESM2,rcp85,2057,-5.4,-9.8,-0.8
High,CanESM2,rcp85,2058,40.3,36.7,44.1
High,CanESM2,rcp85,2059,64.5,60.5,68.4
High,CanESM2,rcp85,2060,42.6,39.2,46.3
High,CanESM2,rcp85,2061,-71.3,-75.6,-67.3
High,CanESM2,rcp85,2062,-59.7,-64.3,-55.4
High,CanESM2,rcp85,2063,-72.2,-75.3,-69.2
High,CanESM2,rcp85,2064,14.9,11.8,18.8
High,CanESM2,rcp85,2065,72.8,68.8,77.3
High,CanESM2,rcp85,2066,-35.1,-39.5,-32.3
High,CanESM2,rcp85,2067,-47.4,-51.4,-44.3
High,CanESM2,rcp85,2068,65.4,60.9,69.7
High,CanESM2,rcp85,2069,-4.9,-10.4,0.3
High,CanESM2,rcp85,2070,-9.3,-14,-4.9
High,CanESM2,rcp85,2071,-1.9,-6.4,2.3
High,CanESM2,rcp85,2072,-20.6,-25,-16.7
High,CanESM2,rcp85,2073,-49.6,-53.4,-45.6
High,CanESM2,rcp85,2074,-26.2,-29.1,-22.8
High,CanESM2,rcp85,2075,-30.8,-34.6,-27.6
High,CanESM2,rcp85,2076,1.4,-2,4.4
High,CanESM2,rcp85,2077,57.9,54,61.8
High,CanESM2,rcp85,2078,5,0.7,9.3
High,CanESM2,rcp85,2079,-51.5,-55.5,-48.2
High,CanESM2,rcp85,2080,60.2,55.4,64.8
High,CanESM2,rcp85,2081,56.5,52.3,61.6
High,CanESM2,rcp85,2082,18.8,14.3,23.4
High,CanESM2,rcp85,2083,-76.6,-80.9,-72.9
High,CanESM2,rcp85,2084,57,52.8,61.2
High,CanESM2,rcp85,2085,16.9,11.5,21.5
High,CanESM2,rcp85,2086,-39.3,-44.4,-34.8
High,CanESM2,rcp85,2087,-73.3,-77.6,-68.6
High,CanESM2,rcp85,2088,67.8,63,73.4
High,CanESM2,rcp85,2089,33.2,28.8,37.3
High,CanESM2,rcp85,2090,-37.4,-42,-33
High,CanESM2,rcp85,2091,-12.5,-17,-8.4
High,CanESM2,rcp85,2092,47.4,42.3,51.5
High,CanESM2,rcp85,2093,-48.7,-53,-43.8
High,CanESM2,rcp85,2094,-36.5,-42,-31.4
High,CanESM2,rcp85,2095,-5,-9.7,-1.6
High,CanESM2,rcp85,2096,-98.7,-103.2,-94.8
High,CanESM2,rcp85,2097,-15.7,-19.8,-11.8
High,CanESM2,rcp85,2098,12.1,7.5,15.6
High,CanESM2,rcp85,2099,21.6,16.2,26.2
High,CanESM2,rcp85,2100,13.2,7.4,17.8
High,CanESM2,rcp85,2101,14.5,9.7,18.7
High,CNRM-CM5,rcp45,2002,-27.4,-27.8,-26.9
High,CNRM-CM5,rcp45,2003,-6.3,-6.8,-5.9
High,CNRM-CM5,rcp45,2004,7.2,6.8,7.5
High,CNRM-CM5,rcp45,2005,38.6,38.1,39
High,CNRM-CM5,rcp45,2006,4.5,4.1,5
High,CNRM-CM5,rcp45,2007,-50.1,-50.5,-49.5
High,CNRM-CM5,rcp45,2008,-28.8,-29.4,-28.2
High,CNRM-CM5,rcp45,2009,-19.2,-19.9,-18.5
High,CNRM-CM5,rcp45,2010,60,59.5,60.7
High,CNRM-CM5,rcp45,2011,-4.2,-4.7,-3.5
High,CNRM-CM5,rcp45,2012,-6.1,-6.7,-5.4
High,CNRM-CM5,rcp45,2013,-91,-93.2,-89.7
High,CNRM-CM5,rcp45,2014,-23.8,-25.9,-22.4
High,CNRM-CM5,rcp45,2015,-45.9,-47.8,-44.5
High,CNRM-CM5,rcp45,2016,46.6,44.4,48
High,CNRM-CM5,rcp45,2017,2.7,-0.3,5.4
High,CNRM-CM5,rcp45,2018,34.6,32.2,37.5
High,CNRM-CM5,rcp45,2019,24.1,21.2,27.2
High,CNRM-CM5,rcp45,2020,24.2,20.6,27
High,CNRM-CM5,rcp45,2021,-29.1,-32.4,-26.4
High,CNRM-CM5,rcp45,2022,-21.5,-24.7,-18.3
High,CNRM-CM5,rcp45,2023,22,18.2,25.6
High,CNRM-CM5,rcp45,2024,9.2,5.8,12.3
High,CNRM-CM5,rcp45,2025,13.6,10.8,16.9
High,CNRM-CM5,rcp45,2026,3,-1.2,6.8
High,CNRM-CM5,rcp45,2027,-3.6,-7,-0.7
High,CNRM-CM5,rcp45,2028,35.8,32.4,38.8
High,CNRM-CM5,rcp45,2029,34.4,30.5,38
High,CNRM-CM5,rcp45,2030,28.4,24.3,31.8
High,CNRM-CM5,rcp45,2031,20.5,16.8,24
High,CNRM-CM5,rcp45,2032,32.7,29,36.3
High,CNRM-CM5,rcp45,2033,-0.8,-4.9,2.6
High,CNRM-CM5,rcp45,2034,-56.2,-58.9,-53.5
High,CNRM-CM5,rcp45,2035,-29.2,-32.4,-26.4
High,CNRM-CM5,rcp45,2036,5.3,2,9.2
High,CNRM-CM5,rcp45,2037,-23.2,-26.5,-20.3
High,CNRM-CM5,rcp45,2038,76.7,72.6,80.6
High,CNRM-CM5,rcp45,2039,2,-1.6,5.8
High,CNRM-CM5,rcp45,2040,17.6,13.7,21.3
High,CNRM-CM5,rcp45,2041,2.1,-1.5,4.8
High,CNRM-CM5,rcp45,2042,25.4,22,28.9
High,CNRM-CM5,rcp45,2043,-10.8,-14.7,-7.2
High,CNRM-CM5,rcp45,2044,1.8,-1.3,5.4
High,CNRM-CM5,rcp45,2045,39.1,34.5,43.5
High,CNRM-CM5,rcp45,2046,-10.9,-14.4,-6.8
High,CNRM-CM5,rcp45,2047,-65.8,-69.2,-62.4
High,CNRM-CM5,rcp45,2048,-31.2,-35.3,-26.9
High,CNRM-CM5,rcp45,2049,20.5,16.8,24.6
High,CNRM-CM5,rcp45,2050,-62.5,-66.3,-58.9
High,CNRM-CM5,rcp45,2051,49.3,45,53.2
High,CNRM-CM5,rcp45,2052,-22.2,-26.4,-18.3
High,CNRM-CM5,rcp45,2053,-34,-38,-29.3
High,CNRM-CM5,rcp45,2054,-23.2,-27.8,-18.4
High,CNRM-CM5,rcp45,2055,49.5,46,53
High,CNRM-CM5,rcp45,2056,47.5,43.7,51.3
High,CNRM-CM5,rcp45,2057,-27.8,-31.8,-24.9
High,CNRM-CM5,rcp45,2058,-33.1,-37.3,-29.7
High,CNRM-CM5,rcp45,2059,18.8,15.7,21.9
High,CNRM-CM5,rcp45,2060,-45.4,-49.4,-41.9
High,CNRM-CM5,rcp45,2061,32.9,29.4,36.8
High,CNRM-CM5,rcp45,2062,-52.3,-57.1,-47.7
High,CNRM-CM5,rcp45,2063,-20.5,-24.3,-17.4
High,CNRM-CM5,rcp45,2064,-15.6,-18.8,-12.1
High,CNRM-CM5,rcp45,2065,-15.4,-19.1,-11.4
High,CNRM-CM5,rcp45,2066,-29.2,-32.4,-26.2
High,CNRM-CM5,rcp45,2067,40.3,35.8,44.9
High,CNRM-CM5,rcp45,2068,-69.2,-73.5,-65.7
High,CNRM-CM5,rcp45,2069,6.7,3.3,10.1
High,CNRM-CM5,rcp45,2070,9.5,3.6,13.9
High,CNRM-CM5,rcp45,2071,31.6,25.8,37.2
High,CNRM-CM5,rcp45,2072,-37.2,-42,-32.7
High,CNRM-CM5,rcp45,2073,-22.1,-27.4,-16.4
High,CNRM-CM5,rcp45,2074,-28,-32.8,-23.9
High,CNRM-CM5,rcp45,2075,26.3,21.6,31.3
High,CNRM-CM5,rcp45,2076,3.7,-0.8,7.6
High,CNRM-CM5,rcp45,2077,7.3,2,11.8
High,CNRM-CM5,rcp45,2078,-30.5,-35,-26.5
High,CNRM-CM5,rcp45,2079,-9.9,-14.5,-5.4
High,CNRM-CM5,rcp45,2080,1.8,-2.1,6.2
High,CNRM-CM5,rcp45,2081,-5.2,-9.1,-1.1
High,CNRM-CM5,rcp45,2082,0.8,-3.7,5.1
High,CNRM-CM5,rcp45,2083,-4.5,-8.9,-0.7
High,CNRM-CM5,rcp45,2084,12.8,9,16.4
High,CNRM-CM5,rcp45,2085,-46.8,-51.2,-43.1
High,CNRM-CM5,rcp45,2086,8,3.7,12.2
High,CNRM-CM5,rcp45,2087,36.6,32.5,39.8
High,CNRM-CM5,rcp45,2088,-45.2,-49.5,-41.4
High,CNRM-CM5,rcp45,2089,-2.8,-7.1,1.5
High,CNRM-CM5,rcp45,2090,-1.3,-5.3,2.6
High,CNRM-CM5,rcp45,2091,-27.2,-31.5,-23.5
High,CNRM-CM5,rcp45,2092,-10.3,-15,-5.8
High,CNRM-CM5,rcp45,2093,-48.5,-53,-44.1
High,CNRM-CM5,rcp45,2094,49.8,45.2,54.1
High,CNRM-CM5,rcp45,2095,45.2,40,49.4
High,CNRM-CM5,rcp45,2096,-30,-35,-24.6
High,CNRM-CM5,rcp45,2097,-7.1,-11.3,-2.8
High,CNRM-CM5,rcp45,2098,41.3,36.7,45.5
High,CNRM-CM5,rcp45,2099,-53.6,-58.8,-48.6
High,CNRM-CM5,rcp45,2100,-18.3,-23.1,-13.7
High,CNRM-CM5,rcp45,2101,-17.6,-21.7,-13.5
High,CNRM-CM5,rcp85,2002,-27.3,-27.7,-26.9
High,CNRM-CM5,rcp85,2003,-6.3,-6.8,-5.9
High,CNRM-CM5,rcp85,2004,7.3,6.7,7.6
High,CNRM-CM5,rcp85,2005,38.6,38,39
High,CNRM-CM5,rcp85,2006,4.5,4.1,5
High,CNRM-CM5,rcp85,2007,-50,-50.5,-49.5
High,CNRM-CM5,rcp85,2008,-28.7,-29.3,-28.1
High,CNRM-CM5,rcp85,2009,-19.3,-19.9,-18.5
High,CNRM-CM5,rcp85,2010,60.1,59.5,60.7
High,CNRM-CM5,rcp85,2011,-4.1,-4.6,-3.6
High,CNRM-CM5,rcp85,2012,-6.1,-6.8,-5.5
High,CNRM-CM5,rcp85,2013,-90.9,-93.1,-89.8
High,CNRM-CM5,rcp85,2014,-23.8,-25.7,-22.6
High,CNRM-CM5,rcp85,2015,-45.9,-47.6,-44.5
High,CNRM-CM5,rcp85,2016,7.1,5.3,8.6
High,CNRM-CM5,rcp85,2017,-2.3,-4.7,-0.6
High,CNRM-CM5,rcp85,2018,-3.5,-5.8,-1.4
High,CNRM-CM5,rcp85,2019,27.3,25.6,29.3
High,CNRM-CM5,rcp85,2020,22,19.5,24.1
High,CNRM-CM5,rcp85,2021,14,11.7,16
High,CNRM-CM5,rcp85,2022,1.4,-1.4,3.5
High,CNRM-CM5,rcp85,2023,-14.2,-17.1,-11.6
High,CNRM-CM5,rcp85,2024,60.5,57.4,62.5
High,CNRM-CM5,rcp85,2025,40.8,37.2,44
High,CNRM-CM5,rcp85,2026,-3,-5.3,0
High,CNRM-CM5,rcp85,2027,19.1,15.2,23.2
High,CNRM-CM5,rcp85,2028,-37.7,-40.2,-34.3
High,CNRM-CM5,rcp85,2029,-16.1,-19.3,-12.5
High,CNRM-CM5,rcp85,2030,23.4,20.1,26.6
High,CNRM-CM5,rcp85,2031,-13.6,-17.2,-10.7
High,CNRM-CM5,rcp85,2032,21.7,17.9,26
High,CNRM-CM5,rcp85,2033,-35.7,-39.1,-33.1
High,CNRM-CM5,rcp85,2034,-16.2,-19.6,-13.2
High,CNRM-CM5,rcp85,2035,-25.9,-30.5,-22.1
High,CNRM-CM5,rcp85,2036,4.8,1,7.8
High,CNRM-CM5,rcp85,2037,47.9,44.8,50.9
High,CNRM-CM5,rcp85,2038,-19.6,-23.6,-17
High,CNRM-CM5,rcp85,2039,-24.9,-28.6,-21.9
High,CNRM-CM5,rcp85,2040,-21.1,-24.9,-18.1
High,CNRM-CM5,rcp85,2041,37.7,34.4,40.5
High,CNRM-CM5,rcp85,2042,-10.7,-13.6,-8
High,CNRM-CM5,rcp85,2043,-25.5,-29,-22.6
High,CNRM-CM5,rcp85,2044,6.3,4,8.5
High,CNRM-CM5,rcp85,2045,23.1,20,25.7
High,CNRM-CM5,rcp85,2046,24.2,20.8,27.2
High,CNRM-CM5,rcp85,2047,-54.5,-58.3,-51.5
High,CNRM-CM5,rcp85,2048,-12.7,-16.1,-9.6
High,CNRM-CM5,rcp85,2049,-20.6,-24.6,-17.8
High,CNRM-CM5,rcp85,2050,12.7,9.1,15.2
High,CNRM-CM5,rcp85,2051,4.2,0.5,7.6
High,CNRM-CM5,rcp85,2052,23,18.6,26.7
High,CNRM-CM5,rcp85,2053,18,13.7,21.1
High,CNRM-CM5,rcp85,2054,24.7,20.1,28.3
High,CNRM-CM5,rcp85,2055,41.8,37.4,45.8
High,CNRM-CM5,rcp85,2056,-5.1,-9.1,-2.5
High,CNRM-CM5,rcp85,2057,-14.2,-17.8,-10.9
High,CNRM-CM5,rcp85,2058,-75.8,-79.2,-72.4
High,CNRM-CM5,rcp85,2059,19.6,15.3,23.5
High,CNRM-CM5,rcp85,2060,-38.4,-42,-34.7
High,CNRM-CM5,rcp85,2061,-15.6,-19.1,-12.1
High,CNRM-CM5,rcp85,2062,-21.1,-25.5,-17.5
High,CNRM-CM5,rcp85,2063,-6.6,-10.1,-3.2
High,CNRM-CM5,rcp85,2064,-21.4,-25.4,-17.7
High,CNRM-CM5,rcp85,2065,-17,-21,-12.1
High,CNRM-CM5,rcp85,2066,-2.4,-5.5,0.6
High,CNRM-CM5,rcp85,2067,19.9,15.9,23.2
High,CNRM-CM5,rcp85,2068,-33.2,-36.5,-29.6
High,CNRM-CM5,rcp85,2069,9.5,4.8,13.3
High,CNRM-CM5,rcp85,2070,9.8,5.5,13.7
High,CNRM-CM5,rcp85,2071,1.1,-3,5.3
High,CNRM-CM5,rcp85,2072,-12.1,-16.2,-8.5
High,CNRM-CM5,rcp85,2073,-8.3,-12.5,-4.8
High,CNRM-CM5,rcp85,2074,-44.6,-49.3,-40.7
High,CNRM-CM5,rcp85,2075,12.4,8.1,16.2
High,CNRM-CM5,rcp85,2076,-22.3,-27.6,-17.1
High,CNRM-CM5,rcp85,2077,55.1,50.6,59.6
High,CNRM-CM5,rcp85,2078,8.9,5.1,13.2
High,CNRM-CM5,rcp85,2079,-17,-21.2,-12
High,CNRM-CM5,rcp85,2080,-11.6,-15.4,-7.2
High,CNRM-CM5,rcp85,2081,-57.3,-61.5,-53.2
High,CNRM-CM5,rcp85,2082,-21.5,-25.3,-17.8
High,CNRM-CM5,rcp85,2083,-5.2,-8.9,-1.6
High,CNRM-CM5,rcp85,2084,-28.1,-31.7,-24.8
High,CNRM-CM5,rcp85,2085,33.7,30.2,37.9
High,CNRM-CM5,rcp85,2086,13.9,7.8,18.9
High,CNRM-CM5,rcp85,2087,-29,-34.5,-24.5
High,CNRM-CM5,rcp85,2088,38.1,31.7,45.5
High,CNRM-CM5,rcp85,2089,71.4,62.6,78.6
High,CNRM-CM5,rcp85,2090,-3.4,-10.3,1.8
High,CNRM-CM5,rcp85,2091,-9.6,-14.5,-4.9
High,CNRM-CM5,rcp85,2092,-66.1,-71.2,-61.6
High,CNRM-CM5,rcp85,2093,27.6,21.2,33.4
High,CNRM-CM5,rcp85,2094,-9.8,-15,-5.4
High,CNRM-CM5,rcp85,2095,25.5,20.5,30
High,CNRM-CM5,rcp85,2096,-72.4,-76.4,-67
High,CNRM-CM5,rcp85,2097,-4.9,-9,-0.3
High,CNRM-CM5,rcp85,2098,-22.1,-26.4,-17.8
High,CNRM-CM5,rcp85,2099,2.2,-2.3,6.3
High,CNRM-CM5,rcp85,2100,-23,-27.1,-18.6
High,CNRM-CM5,rcp85,2101,-19.3,-23,-15.6
High,HadGEM2-ES,rcp45,2002,-27.4,-27.8,-26.9
High,HadGEM2-ES,rcp45,2003,-6.3,-6.7,-5.8
High,HadGEM2-ES,rcp45,2004,7.2,6.8,7.6
High,HadGEM2-ES,rcp45,2005,38.6,38.2,39.1
High,HadGEM2-ES,rcp45,2006,4.4,4,4.9
High,HadGEM2-ES,rcp45,2007,-50,-50.6,-49.6
High,HadGEM2-ES,rcp45,2008,-28.7,-29.3,-28.2
High,HadGEM2-ES,rcp45,2009,-19.3,-19.9,-18.6
High,HadGEM2-ES,rcp45,2010,60.2,59.5,60.8
High,HadGEM2-ES,rcp45,2011,-4.1,-4.8,-3.5
High,HadGEM2-ES,rcp45,2012,-6.2,-6.9,-5.4
High,HadGEM2-ES,rcp45,2013,-91,-93.1,-89.8
High,HadGEM2-ES,rcp45,2014,-23.7,-25.7,-22.4
High,HadGEM2-ES,rcp45,2015,-45.7,-47.6,-44.5
High,HadGEM2-ES,rcp45,2016,2.5,0.3,3.9
High,HadGEM2-ES,rcp45,2017,18.6,16.3,20.8
High,HadGEM2-ES,rcp45,2018,-35.5,-37.9,-33.1
High,HadGEM2-ES,rcp45,2019,-39.2,-42.4,-36.8
High,HadGEM2-ES,rcp45,2020,-40.4,-43,-38.2
High,HadGEM2-ES,rcp45,2021,22.5,20.1,25.4
High,HadGEM2-ES,rcp45,2022,-6.1,-8.8,-3.6
High,HadGEM2-ES,rcp45,2023,-17.4,-19.8,-14.4
High,HadGEM2-ES,rcp45,2024,11.4,8.3,14.6
High,HadGEM2-ES,rcp45,2025,13.8,10.7,16.4
High,HadGEM2-ES,rcp45,2026,18.1,14.1,22.2
High,HadGEM2-ES,rcp45,2027,-75.9,-80.4,-72
High,HadGEM2-ES,rcp45,2028,-18,-21.3,-15.5
High,HadGEM2-ES,rcp45,2029,8,4.2,12.2
High,HadGEM2-ES,rcp45,2030,-5.1,-10.3,-0.6
High,HadGEM2-ES,rcp45,2031,-6.8,-11.2,-2.4
High,HadGEM2-ES,rcp45,2032,12.8,8.3,16.7
High,HadGEM2-ES,rcp45,2033,-39,-42.3,-35.7
High,HadGEM2-ES,rcp45,2034,-41.1,-44.2,-37.5
High,HadGEM2-ES,rcp45,2035,3.8,0.1,6.6
High,HadGEM2-ES,rcp45,2036,36,32,40.3
High,HadGEM2-ES,rcp45,2037,10.5,6.6,13.8
High,HadGEM2-ES,rcp45,2038,-15.1,-18.2,-11.6
High,HadGEM2-ES,rcp45,2039,14,9.8,18
High,HadGEM2-ES,rcp45,2040,14.6,11.2,19
High,HadGEM2-ES,rcp45,2041,22.5,18.6,26.4
High,HadGEM2-ES,rcp45,2042,-31.9,-35,-28.5
High,HadGEM2-ES,rcp45,2043,-39.8,-43.6,-36.5
High,HadGEM2-ES,rcp45,2044,11.3,7.1,15.2
High,HadGEM2-ES,rcp45,2045,38.9,35.1,42.1
High,HadGEM2-ES,rcp45,2046,-33.8,-37.6,-30.6
High,HadGEM2-ES,rcp45,2047,18.4,14.5,22.3
High,HadGEM2-ES,rcp45,2048,8,3.9,11.8
High,HadGEM2-ES,rcp45,2049,-23.8,-27.2,-21
High,HadGEM2-ES,rcp45,2050,-39,-42.7,-35.6
High,HadGEM2-ES,rcp45,2051,-3.1,-6.6,0.2
High,HadGEM2-ES,rcp45,2052,-30.7,-33.4,-28.3
High,HadGEM2-ES,rcp45,2053,-11.8,-15.9,-8
High,HadGEM2-ES,rcp45,2054,-52.6,-55.2,-49.7
High,HadGEM2-ES,rcp45,2055,-37.7,-40.8,-34.6
High,HadGEM2-ES,rcp45,2056,-0.1,-2.8,2.3
High,HadGEM2-ES,rcp45,2057,-28,-31.5,-24
High,HadGEM2-ES,rcp45,2058,-15.5,-18.9,-12.3
High,HadGEM2-ES,rcp45,2059,-29.9,-33.7,-27
High,HadGEM2-ES,rcp45,2060,18.6,16,20.9
High,HadGEM2-ES,rcp45,2061,19.6,16.5,22.6
High,HadGEM2-ES,rcp45,2062,27.4,23.8,30.1
High,HadGEM2-ES,rcp45,2063,-48.1,-51.6,-44.5
High,HadGEM2-ES,rcp45,2064,-0.2,-4.3,4.3
High,HadGEM2-ES,rcp45,2065,-15.1,-18.3,-12
High,HadGEM2-ES,rcp45,2066,-0.9,-4.9,3.1
High,HadGEM2-ES,rcp45,2067,-9.7,-13.8,-4.3
High,HadGEM2-ES,rcp45,2068,-2.9,-5.9,0.1
High,HadGEM2-ES,rcp45,2069,-57.2,-61.3,-53.2
High,HadGEM2-ES,rcp45,2070,-2.4,-6,1.1
High,HadGEM2-ES,rcp45,2071,30.8,26.8,34.6
High,HadGEM2-ES,rcp45,2072,-21.7,-24.6,-18.3
High,HadGEM2-ES,rcp45,2073,13.8,10.5,16.7
High,HadGEM2-ES,rcp45,2074,22.6,18.7,26.5
High,HadGEM2-ES,rcp45,2075,8.5,5.4,11.9
High,HadGEM2-ES,rcp45,2076,-18,-21.4,-14.5
High,HadGEM2-ES,rcp45,2077,-13.6,-16,-10.5
High,HadGEM2-ES,rcp45,2078,0.4,-4.1,3.5
High,HadGEM2-ES,rcp45,2079,-48.3,-51.7,-45.4
High,HadGEM2-ES,rcp45,2080,-5.1,-8.6,-1.5
High,HadGEM2-ES,rcp45,2081,-71.7,-75.6,-68.1
High,HadGEM2-ES,rcp45,2082,20.9,18.1,23.8
High,HadGEM2-ES,rcp45,2083,2.8,-1.3,7
High,HadGEM2-ES,rcp45,2084,-52.9,-55.7,-49.6
High,HadGEM2-ES,rcp45,2085,-38.1,-41.6,-34.9
High,HadGEM2-ES,rcp45,2086,-1.6,-5.2,1.1
High,HadGEM2-ES,rcp45,2087,63.8,59.3,67.5
High,HadGEM2-ES,rcp45,2088,12.5,8.3,16.4
High,HadGEM2-ES,rcp45,2089,27.3,22.2,32.4
High,HadGEM2-ES,rcp45,2090,-20.8,-24.8,-16.2
High,HadGEM2-ES,rcp45,2091,-41.8,-45.3,-37.9
High,HadGEM2-ES,rcp45,2092,-33.7,-37.1,-30.4
High,HadGEM2-ES,rcp45,2093,-31.9,-35.5,-28.8
High,HadGEM2-ES,rcp45,2094,11.7,7.6,16.5
High,HadGEM2-ES,rcp45,2095,-4.9,-8.5,-0.6
High,HadGEM2-ES,rcp45,2096,-32.7,-36.6,-29.8
High,HadGEM2-ES,rcp45,2097,9.1,4.6,12.9
High,HadGEM2-ES,rcp45,2098,-32.8,-36.5,-29.6
High,HadGEM2-ES,rcp45,2099,48.8,45.2,53.5
High,HadGEM2-ES,rcp45,2100,41.4,36.4,45.7
High,HadGEM2-ES,rcp45,2101,37.3,32.1,41.3
