LUC,GCM,RCP,Flux,Mean,Lower,Upper
Medium,CNRM-CM5,rcp45,Harvest (Clearcut),282.7105352234953,270.54518192642036,297.9777056898107
Medium,CNRM-CM5,rcp45,Harvest (Grain),904.7302150159662,885.450835268775,922.6508325823856
Medium,CNRM-CM5,rcp45,Harvest (Straw),569.0311973354208,555.4186917795178,584.6926906428382
Medium,CNRM-CM5,rcp45,Harvest (Thinning),56.161873614749894,52.82544565317148,59.75749284161115
Medium,CNRM-CM5,rcp45,Harvest (Urban),5.1602766311820165,4.872662263023697,5.470478888213197
Medium,CNRM-CM5,rcp45,Leaching,194.80164375370006,194.19539487655942,195.23382613515372
Medium,CNRM-CM5,rcp45,LULCC,3432.674992243346,3392.9248850788254,3483.001161474556
Medium,CNRM-CM5,rcp45,Mortality,1065.1574286765747,1038.028382710756,1091.8241008550694
Medium,CNRM-CM5,rcp45,Mortality (Fire),172.9857543416022,161.29119750286412,184.25661137641217
Medium,CNRM-CM5,rcp45,Mortality (Harvest),141.3552676117484,135.2725909632083,148.988852844897
Medium,CNRM-CM5,rcp45,Mortality (Insects),969.7826435664106,877.3982365655111,1056.1484179770014
Medium,CNRM-CM5,rcp45,NECB,-4.719278724894429,-55.20415453842398,43.89097723638116
Medium,CNRM-CM5,rcp45,NEP,3427.9557135184514,3368.615099876242,3501.3113838024124
Medium,CNRM-CM5,rcp45,NPP,13765.377383038593,13668.030532166544,13875.664751566494
Medium,CNRM-CM5,rcp45,Rh,10337.421669520141,10290.49483422749,10374.057331419452
Medium,CNRM-CM5,rcp85,Emission (AgExpand),43.27091826211033,39.360587952488956,46.66649330586247
Medium,CNRM-CM5,rcp85,Emission (Biomass),653.6378330997334,629.3405783375688,672.8714318816376
Medium,CNRM-CM5,rcp85,Emission (Clearcut),35.84907558348591,33.0975581323886,37.90035856844909
Medium,CNRM-CM5,rcp85,Emission (Fire),283.5010234707166,269.7878245574933,297.58733416318984
Medium,CNRM-CM5,rcp85,Emission (Orchard Removal),295.63492437959815,283.2760620856907,306.9652765914997
Medium,CNRM-CM5,rcp85,Emission (Urban),59.36428341557813,57.45458164185996,61.37634891610107
Medium,CNRM-CM5,rcp85,Harvest (AgExpand),6.729009885445241,5.867056761168872,7.700114286687934
Medium,CNRM-CM5,rcp85,Harvest (Clearcut),286.79260466789196,264.7804650591363,303.2028685475895
Medium,CNRM-CM5,rcp85,Harvest (Grain),888.8279627865203,871.3266585158708,903.7589883269828
Medium,CNRM-CM5,rcp85,Harvest (Straw),556.4710997479499,542.7519074356096,571.0950745093876
Medium,CNRM-CM5,rcp85,Harvest (Thinning),57.056288732363555,53.17096567297749,60.477140538965976
Medium,CNRM-CM5,rcp85,Harvest (Urban),4.996840634282402,4.724028615981533,5.352628947553672
Medium,CNRM-CM5,rcp85,Leaching,190.76994033728835,190.33284556061733,191.2463554645753
Medium,CNRM-CM5,rcp85,LULCC,3362.901805002964,3324.0023777686215,3409.6136331782664
Medium,CNRM-CM5,rcp85,Mortality,1061.8276206536043,1027.924242921783,1087.8001585358984
Medium,CNRM-CM5,rcp85,Mortality (Fire),167.8048408978747,157.48526930289324,176.93116357928915
Medium,CNRM-CM5,rcp85,Mortality (Harvest),143.39630233394536,132.39023252957998,151.60143427380348
Medium,CNRM-CM5,rcp85,Mortality (Insects),1005.5509056960371,918.1322292741565,1118.4751595807993
Medium,CNRM-CM5,rcp85,NECB,-108.8225613001338,-161.3642139740119,-67.57171991993415
Medium,CNRM-CM5,rcp85,NEP,3254.0792437028304,3180.9975399954797,3318.3453925503013
Medium,CNRM-CM5,rcp85,NPP,13834.414319688614,13731.752132628742,13930.667513550889
Medium,CNRM-CM5,rcp85,Rh,10580.335075985784,10532.0649048134,10623.727984282705
Medium,HadGEM2-ES,rcp45,Emission (AgExpand),39.31528584096367,36.16326347004636,42.81793486457072
Medium,HadGEM2-ES,rcp45,Emission (Biomass),566.8076118683039,535.8006207032743,595.1975229469901
Medium,HadGEM2-ES,rcp45,Emission (Clearcut),32.163065919749414,30.53272824360149,34.12285097783007
Medium,HadGEM2-ES,rcp45,Emission (Fire),315.65943989743454,295.72967306376177,331.520822121812
Medium,HadGEM2-ES,rcp45,Emission (Orchard Removal),235.80517145218175,225.72307922785672,245.5946097151994
Medium,HadGEM2-ES,rcp45,Emission (Urban),53.80006247595704,52.02491910524313,55.147717453837465
Medium,HadGEM2-ES,rcp45,Harvest (AgExpand),5.874831761647262,5.122327740993804,6.797306750134245
Medium,HadGEM2-ES,rcp45,Harvest (Clearcut),257.304527357993,244.26182594886632,272.9828078225902
Medium,HadGEM2-ES,rcp45,Harvest (Grain),774.8341887299525,760.0342674917226,788.2450804738028
Medium,HadGEM2-ES,rcp45,Harvest (Straw),462.97105131317005,449.40656431774835,476.19509007201094
Medium,HadGEM2-ES,rcp45,Harvest (Thinning),50.068649245999744,46.80552690360771,55.40946870663245
Medium,HadGEM2-ES,rcp45,Harvest (Urban),4.461446549524316,4.187568453418063,4.739421129932339
Medium,HadGEM2-ES,rcp45,Leaching,183.722508319137,183.16719364766186,184.25833542630096
Medium,HadGEM2-ES,rcp45,LULCC,2982.787840732014,2931.8701179686987,3040.0928040182425
Medium,HadGEM2-ES,rcp45,Mortality,955.836843454402,915.1572391069406,993.1913174815918
Medium,HadGEM2-ES,rcp45,Mortality (Fire),173.95970962434635,162.46120156579906,185.5931658723846
Medium,HadGEM2-ES,rcp45,Mortality (Harvest),128.65226367899598,122.13091297442202,136.49140391129222
Medium,HadGEM2-ES,rcp45,Mortality (Insects),1026.084865680813,926.3854697568496,1105.4984898796702
Medium,HadGEM2-ES,rcp45,NECB,-561.0775878384788,-602.290660119226,-509.079003005599
Medium,HadGEM2-ES,rcp45,NEP,2421.710252893535,2339.2118267765777,2496.282895247521
Medium,HadGEM2-ES,rcp45,NPP,11810.385652871908,11716.572893804718,11921.108855086573
Medium,HadGEM2-ES,rcp45,Rh,9388.675399978374,9355.446854247948,9427.24001798813
Medium,HadGEM2-ES,rcp85,Emission (AgExpand),37.747468956937126,34.73275589534519,41.1478690219901
Medium,HadGEM2-ES,rcp85,Emission (Biomass),572.2872871850041,548.3117475487747,593.4547523105009
Medium,HadGEM2-ES,rcp85,Emission (Clearcut),33.188999364495146,31.63966866204284,35.03250399994042
Medium,HadGEM2-ES,rcp85,Emission (Fire),294.3146225852484,279.80198628198235,314.04182417019047
Medium,HadGEM2-ES,rcp85,Emission (Orchard Removal),228.58500069005265,218.66198679726335,237.76449127618494
Medium,HadGEM2-ES,rcp85,Emission (Urban),52.877103507061264,51.15912352964752,54.39006765628244
Medium,HadGEM2-ES,rcp85,Harvest (AgExpand),5.582077925768097,4.849655724652788,6.618339087286278
Medium,HadGEM2-ES,rcp85,Harvest (Clearcut),265.51199491595844,253.1173492963421,280.26003199953595
Medium,HadGEM2-ES,rcp85,Harvest (Grain),769.7373747812774,755.4394738267956,786.7849829303668
Medium,HadGEM2-ES,rcp85,Harvest (Straw),458.2549567658705,444.92646513607735,469.7648580198162
Medium,HadGEM2-ES,rcp85,Harvest (Thinning),51.10724220098973,47.46885815845409,54.04376694013047
Medium,HadGEM2-ES,rcp85,Harvest (Urban),4.4211313400209225,4.199351808485831,4.758550757615286
Medium,HadGEM2-ES,rcp85,Leaching,178.94512687405975,178.49627641794697,179.28435347500067
Medium,HadGEM2-ES,rcp85,LULCC,2952.5603870927434,2907.4112299031617,3006.0893847634197
Medium,HadGEM2-ES,rcp85,Mortality,953.3220396804711,920.6390481879022,983.0952836844959
Medium,HadGEM2-ES,rcp85,Mortality (Fire),168.7111443207482,155.72506085849184,179.5836521375195
Medium,HadGEM2-ES,rcp85,Mortality (Harvest),132.75599745798044,126.55867464817416,140.13001599977332
Medium,HadGEM2-ES,rcp85,Mortality (Insects),1018.024960641715,923.3630254207279,1121.4875341614402
Medium,HadGEM2-ES,rcp85,NECB,-828.8613147010334,-879.0867284581682,-783.4936778895556
Medium,HadGEM2-ES,rcp85,NEP,2123.69907239171,2044.206736461295,2188.997842990244
Medium,HadGEM2-ES,rcp85,NPP,11816.6709956079,11686.434847571945,11918.385046478918
Medium,HadGEM2-ES,rcp85,Rh,9692.97192321619,9642.004858155984,9735.392317064336
Medium,MIROC5,rcp45,Emission (AgExpand),38.29983628116157,34.81507854910234,42.092849802107835
Medium,MIROC5,rcp45,Emission (Biomass),605.2437328834496,587.4007762553977,622.814364065265
Medium,MIROC5,rcp45,Emission (Clearcut),33.11302032898028,31.460855855207736,34.91854334643243
Medium,MIROC5,rcp45,Emission (Fire),317.4669652822296,296.58057439094694,337.16857073707723
Medium,MIROC5,rcp45,Emission (Orchard Removal),216.29959250964498,207.0183642619362,224.41560301290536
Medium,MIROC5,rcp45,Emission (Urban),52.87899681179748,51.37350748199445,54.45445110616768
Medium,MIROC5,rcp45,Harvest (AgExpand),5.791778786743902,4.900823722110351,6.564862981778504
Medium,MIROC5,rcp45,Harvest (Clearcut),264.9041626318395,251.68684684162622,279.3483467714676
Medium,MIROC5,rcp45,Harvest (Grain),744.3238800866269,730.1209397310386,757.4511573081934
Medium,MIROC5,rcp45,Harvest (Straw),437.34573091533673,424.9208837427645,448.2474939116167
Medium,MIROC5,rcp45,Harvest (Thinning),52.77705212066875,49.18352061646894,56.383156925879064
Medium,MIROC5,rcp45,Harvest (Urban),4.679620570451642,4.391842540268014,4.9459261080312835
Medium,MIROC5,rcp45,Leaching,187.54788978452856,187.12882368319958,188.1109793694537
Medium,MIROC5,rcp45,LULCC,2960.6722589934598,2915.753157768819,2994.587021448787
Medium,MIROC5,rcp45,Mortality,990.8784247613222,966.2851184291306,1010.2937734806901
Medium,MIROC5,rcp45,Mortality (Fire),177.26461096875943,165.48065284219268,188.18037761693301
Medium,MIROC5,rcp45,Mortality (Harvest),132.45208131592142,125.84342342081672,139.67417338572488
Medium,MIROC5,rcp45,Mortality (Insects),1007.3933637902994,930.0540206965704,1099.3331989198841
Medium,MIROC5,rcp45,NECB,-654.3262693989708,-693.571396405172,-613.5050088690177
Medium,MIROC5,rcp45,NEP,2306.345989594489,2246.872016587663,2364.7746074145216
Medium,MIROC5,rcp45,NPP,11408.95222941725,11309.351027071021,11507.117213554062
Medium,MIROC5,rcp45,Rh,9102.60623982276,9061.052579335947,9140.299026284232
Medium,MIROC5,rcp85,Emission (AgExpand),37.691706203945735,34.29680315698192,41.02279691512155
Medium,MIROC5,rcp85,Emission (Biomass),544.7198833666876,497.2330580918069,585.848711416324
Medium,MIROC5,rcp85,Emission (Clearcut),31.292790882765594,29.40620905568602,33.352942071950864
Medium,MIROC5,rcp85,Emission (Fire),255.87274968169237,240.94918199566908,270.2683805997518
Medium,MIROC5,rcp85,Emission (Orchard Removal),218.20483823363116,208.77971796763916,228.5549867224239
Medium,MIROC5,rcp85,Emission (Urban),52.185979844918265,50.50524975242574,54.12934087490216
Medium,MIROC5,rcp85,Harvest (AgExpand),5.462644138209452,4.528827750824768,6.412240382991644
Medium,MIROC5,rcp85,Harvest (Clearcut),250.34232706213103,235.24967244550578,266.8235365756198
Medium,MIROC5,rcp85,Harvest (Grain),742.8492606572872,728.5189889223159,753.7255961570161
Medium,MIROC5,rcp85,Harvest (Straw),436.01082557420983,423.3928414494343,444.524334505866
Medium,MIROC5,rcp85,Harvest (Thinning),48.9606246053535,44.81660029991402,53.595934920696386
Medium,MIROC5,rcp85,Harvest (Urban),4.384952236281182,4.068348856904653,4.7272899427013835
Medium,MIROC5,rcp85,Leaching,186.02136700218546,185.41385795010154,186.57953336325158
Medium,MIROC5,rcp85,LULCC,2813.999949489298,2742.9502429901677,2877.938501758683
Medium,MIROC5,rcp85,Mortality,901.2255106348605,842.0098256800728,949.7934940790723
Medium,MIROC5,rcp85,Mortality (Fire),142.46898428633418,129.2509501720806,153.9281718806106
Medium,MIROC5,rcp85,Mortality (Harvest),125.17116353106289,117.62483622275613,133.41176828781676
Medium,MIROC5,rcp85,Mortality (Insects),1117.4231145879771,990.9364579829492,1262.6742030807534
Medium,MIROC5,rcp85,NECB,-758.7360577424879,-812.920308376083,-710.4301710371419
Medium,MIROC5,rcp85,NEP,2055.2638917468103,1935.8918207641816,2153.8092134817543
Medium,MIROC5,rcp85,NPP,11395.576575794084,11238.721370083622,11525.081840368744
Medium,MIROC5,rcp85,Rh,9340.312684047274,9295.654934352464,9382.497731025625
