LUC,GCM,RCP,Iteration,Amount
Medium,CanESM2,rcp45,86,-278.5
Medium,CanESM2,rcp45,87,-299.1
Medium,CanESM2,rcp45,88,-298.9
Medium,CanESM2,rcp45,89,-255.6
Medium,CanESM2,rcp45,90,-269.5
Medium,CanESM2,rcp45,91,-302.3
Medium,CanESM2,rcp45,92,-257.5
Medium,CanESM2,rcp45,93,-268.2
Medium,CanESM2,rcp45,94,-279.2
Medium,CanESM2,rcp45,95,-247.7
Medium,CanESM2,rcp45,96,-257
Medium,CanESM2,rcp45,97,-294.4
Medium,CanESM2,rcp45,98,-263.9
Medium,CanESM2,rcp45,99,-261.2
Medium,CanESM2,rcp45,100,-284.1
Medium,CanESM2,rcp85,1,-183.2
Medium,CanESM2,rcp85,2,-179.2
Medium,CanESM2,rcp85,3,-183
Medium,CanESM2,rcp85,4,-168.4
Medium,CanESM2,rcp85,5,-204.3
Medium,CanESM2,rcp85,6,-161.5
Medium,CanESM2,rcp85,7,-111.8
Medium,CanESM2,rcp85,8,-199.1
Medium,CanESM2,rcp85,9,-212.7
Medium,CanESM2,rcp85,10,-158.6
Medium,CanESM2,rcp85,11,-196.8
Medium,CanESM2,rcp85,12,-143.8
Medium,CanESM2,rcp85,13,-155.1
Medium,CanESM2,rcp85,14,-182.6
Medium,CanESM2,rcp85,15,-214.1
Medium,CanESM2,rcp85,16,-139.8
Medium,CanESM2,rcp85,17,-149.9
Medium,CanESM2,rcp85,18,-205.4
Medium,CanESM2,rcp85,19,-198.8
Medium,CanESM2,rcp85,20,-192.6
Medium,CanESM2,rcp85,21,-219.9
Medium,CanESM2,rcp85,22,-176.1
Medium,CanESM2,rcp85,23,-207.9
Medium,CanESM2,rcp85,24,-156.4
Medium,CanESM2,rcp85,25,-224.6
Medium,CanESM2,rcp85,26,-183.8
Medium,CanESM2,rcp85,27,-282.1
Medium,CanESM2,rcp85,28,-174.1
Medium,CanESM2,rcp85,29,-204.8
Medium,CanESM2,rcp85,30,-166.1
Medium,CanESM2,rcp85,31,-193.8
Medium,CanESM2,rcp85,32,-201.8
Medium,CanESM2,rcp85,33,-186.2
Medium,CanESM2,rcp85,34,-140.9
Medium,CanESM2,rcp85,35,-109.7
Medium,CanESM2,rcp85,36,-170
Medium,CanESM2,rcp85,37,-233.4
Medium,CanESM2,rcp85,38,-229.9
Medium,CanESM2,rcp85,39,-251.4
Medium,CanESM2,rcp85,40,-143.8
Medium,CanESM2,rcp85,41,-194.9
Medium,CanESM2,rcp85,42,-188.5
Medium,CanESM2,rcp85,43,-237.4
Medium,CanESM2,rcp85,44,-166.9
Medium,CanESM2,rcp85,45,-105.1
Medium,CanESM2,rcp85,46,-186
Medium,CanESM2,rcp85,47,-222.3
Medium,CanESM2,rcp85,48,-178.5
Medium,CanESM2,rcp85,49,-161.5
Medium,CanESM2,rcp85,50,-189.7
Medium,CanESM2,rcp85,51,-203.8
Medium,CanESM2,rcp85,52,-109
Medium,CanESM2,rcp85,53,-197.6
Medium,CanESM2,rcp85,54,-208.3
Medium,CanESM2,rcp85,55,-215.4
Medium,CanESM2,rcp85,56,-239
Medium,CanESM2,rcp85,57,-236.7
Medium,CanESM2,rcp85,58,-209.6
Medium,CanESM2,rcp85,59,-196.8
Medium,CanESM2,rcp85,60,-201.5
Medium,CanESM2,rcp85,61,-140.8
Medium,CanESM2,rcp85,62,-207.9
Medium,CanESM2,rcp85,63,-192.8
Medium,CanESM2,rcp85,64,-211.5
Medium,CanESM2,rcp85,65,-211.9
Medium,CanESM2,rcp85,66,-214.3
Medium,CanESM2,rcp85,67,-202.9
Medium,CanESM2,rcp85,68,-154.4
Medium,CanESM2,rcp85,69,-179.5
Medium,CanESM2,rcp85,70,-234
Medium,CanESM2,rcp85,71,-218.8
Medium,CanESM2,rcp85,72,-243.9
Medium,CanESM2,rcp85,73,-148.9
Medium,CanESM2,rcp85,74,-199.1
Medium,CanESM2,rcp85,75,-246.2
Medium,CanESM2,rcp85,76,-154.9
Medium,CanESM2,rcp85,77,-197.9
Medium,CanESM2,rcp85,78,-188.5
Medium,CanESM2,rcp85,79,-193
Medium,CanESM2,rcp85,80,-193.1
Medium,CanESM2,rcp85,81,-165.7
Medium,CanESM2,rcp85,82,-245.3
Medium,CanESM2,rcp85,83,-155.9
Medium,CanESM2,rcp85,84,-196.4
Medium,CanESM2,rcp85,85,-126.8
Medium,CanESM2,rcp85,86,-205.9
Medium,CanESM2,rcp85,87,-193.4
Medium,CanESM2,rcp85,88,-198.8
Medium,CanESM2,rcp85,89,-179.3
Medium,CanESM2,rcp85,90,-228.8
Medium,CanESM2,rcp85,91,-135
Medium,CanESM2,rcp85,92,-168.7
Medium,CanESM2,rcp85,93,-141
Medium,CanESM2,rcp85,94,-95.5
Medium,CanESM2,rcp85,95,-229.1
Medium,CanESM2,rcp85,96,-225.7
Medium,CanESM2,rcp85,97,-159.3
Medium,CanESM2,rcp85,98,-196.8
Medium,CanESM2,rcp85,99,-244.6
Medium,CanESM2,rcp85,100,-155.9
Medium,CNRM-CM5,rcp45,1,-5.5
Medium,CNRM-CM5,rcp45,2,-47.4
Medium,CNRM-CM5,rcp45,3,24.6
Medium,CNRM-CM5,rcp45,4,14.7
Medium,CNRM-CM5,rcp45,5,10.2
Medium,CNRM-CM5,rcp45,6,-6.8
Medium,CNRM-CM5,rcp45,7,14
Medium,CNRM-CM5,rcp45,8,-20.2
Medium,CNRM-CM5,rcp45,9,-13.1
Medium,CNRM-CM5,rcp45,10,-31.4
Medium,CNRM-CM5,rcp45,11,-55.6
Medium,CNRM-CM5,rcp45,12,-2.3
Medium,CNRM-CM5,rcp45,13,-17.4
Medium,CNRM-CM5,rcp45,14,-0.1
Medium,CNRM-CM5,rcp45,15,-8.4
Medium,CNRM-CM5,rcp45,16,-1.4
Medium,CNRM-CM5,rcp45,17,-11.7
Medium,CNRM-CM5,rcp45,18,-19.7
Medium,CNRM-CM5,rcp45,19,-28.5
Medium,CNRM-CM5,rcp45,20,27
Medium,CNRM-CM5,rcp45,21,-53.2
Medium,CNRM-CM5,rcp45,22,-41
Medium,CNRM-CM5,rcp45,23,4.7
Medium,CNRM-CM5,rcp45,24,-11.4
Medium,CNRM-CM5,rcp45,25,-8.4
Medium,CNRM-CM5,rcp45,26,-54.8
Medium,CNRM-CM5,rcp45,27,38
Medium,CNRM-CM5,rcp45,28,19.8
Medium,CNRM-CM5,rcp45,29,-17.6
Medium,CNRM-CM5,rcp45,30,-10.5
Medium,CNRM-CM5,rcp45,31,-17.7
Medium,CNRM-CM5,rcp45,32,17.1
Medium,CNRM-CM5,rcp45,33,-11.5
Medium,CNRM-CM5,rcp45,34,0.2
Medium,CNRM-CM5,rcp45,35,-8.9
Medium,CNRM-CM5,rcp45,36,23.2
Medium,CNRM-CM5,rcp45,37,21
Medium,CNRM-CM5,rcp45,38,-16.1
Medium,CNRM-CM5,rcp45,39,-15.6
Medium,CNRM-CM5,rcp45,40,17.9
Medium,CNRM-CM5,rcp45,41,-15.4
Medium,CNRM-CM5,rcp45,42,-11.6
Medium,CNRM-CM5,rcp45,43,-11.6
Medium,CNRM-CM5,rcp45,44,-1.9
Medium,CNRM-CM5,rcp45,45,6.8
Medium,CNRM-CM5,rcp45,46,14.4
Medium,CNRM-CM5,rcp45,47,-20.1
Medium,CNRM-CM5,rcp45,48,23.1
Medium,CNRM-CM5,rcp45,49,-23.5
Medium,CNRM-CM5,rcp45,50,38
Medium,CNRM-CM5,rcp45,51,-21.3
Medium,CNRM-CM5,rcp45,52,43.9
Medium,CNRM-CM5,rcp45,53,-26.2
Medium,CNRM-CM5,rcp45,54,24.1
Medium,CNRM-CM5,rcp45,55,-11.6
Medium,CNRM-CM5,rcp45,56,-26.2
Medium,CNRM-CM5,rcp45,57,-6.2
Medium,CNRM-CM5,rcp45,58,-12.2
Medium,CNRM-CM5,rcp45,59,-0.1
Medium,CNRM-CM5,rcp45,60,1.4
Medium,CNRM-CM5,rcp45,61,14.8
Medium,CNRM-CM5,rcp45,62,-17.4
Medium,CNRM-CM5,rcp45,63,-12.3
Medium,CNRM-CM5,rcp45,64,-13
Medium,CNRM-CM5,rcp45,65,7.8
Medium,CNRM-CM5,rcp45,66,-42.4
Medium,CNRM-CM5,rcp45,67,-41
Medium,CNRM-CM5,rcp45,68,-17.4
Medium,CNRM-CM5,rcp45,69,25.5
Medium,CNRM-CM5,rcp45,70,-79.3
Medium,CNRM-CM5,rcp45,71,-20.2
Medium,CNRM-CM5,rcp45,72,-59
Medium,CNRM-CM5,rcp45,73,8
Medium,CNRM-CM5,rcp45,74,3.8
Medium,CNRM-CM5,rcp45,75,-1.8
Medium,CNRM-CM5,rcp45,76,8.7
Medium,CNRM-CM5,rcp45,77,3.4
Medium,CNRM-CM5,rcp45,78,9.6
Medium,CNRM-CM5,rcp45,79,43.9
Medium,CNRM-CM5,rcp45,80,29.1
Medium,CNRM-CM5,rcp45,81,-23.6
Medium,CNRM-CM5,rcp45,82,-6.2
Medium,CNRM-CM5,rcp45,83,27.3
Medium,CNRM-CM5,rcp45,84,10.2
Medium,CNRM-CM5,rcp45,85,46.1
Medium,CNRM-CM5,rcp45,86,1.1
Medium,CNRM-CM5,rcp45,87,-7.7
Medium,CNRM-CM5,rcp45,88,5.5
Medium,CNRM-CM5,rcp45,89,-8.1
Medium,CNRM-CM5,rcp45,90,26.5
Medium,CNRM-CM5,rcp45,91,-20.4
Medium,CNRM-CM5,rcp45,92,-24.1
Medium,CNRM-CM5,rcp45,93,11.5
Medium,CNRM-CM5,rcp45,94,4.1
Medium,CNRM-CM5,rcp45,95,-21.6
Medium,CNRM-CM5,rcp45,96,-19.7
Medium,CNRM-CM5,rcp45,97,-8.7
Medium,CNRM-CM5,rcp45,98,13.6
Medium,CNRM-CM5,rcp45,99,43.9
Medium,CNRM-CM5,rcp45,100,-32.5
Medium,CNRM-CM5,rcp85,1,-71.4
Medium,CNRM-CM5,rcp85,2,-67.8
Medium,CNRM-CM5,rcp85,3,-101.7
Medium,CNRM-CM5,rcp85,4,-89
Medium,CNRM-CM5,rcp85,5,-93.6
Medium,CNRM-CM5,rcp85,6,-163
Medium,CNRM-CM5,rcp85,7,-84.8
Medium,CNRM-CM5,rcp85,8,-85.3
Medium,CNRM-CM5,rcp85,9,-159.6
Medium,CNRM-CM5,rcp85,10,-127
Medium,CNRM-CM5,rcp85,11,-134.1
Medium,CNRM-CM5,rcp85,12,-89.7
Medium,CNRM-CM5,rcp85,13,-107.8
Medium,CNRM-CM5,rcp85,14,-100.8
Medium,CNRM-CM5,rcp85,15,-115.5
Medium,CNRM-CM5,rcp85,16,-108.7
Medium,CNRM-CM5,rcp85,17,-128
Medium,CNRM-CM5,rcp85,18,-125.3
Medium,CNRM-CM5,rcp85,19,-39.6
Medium,CNRM-CM5,rcp85,20,-98.3
Medium,CNRM-CM5,rcp85,21,-106.9
Medium,CNRM-CM5,rcp85,22,-145.1
Medium,CNRM-CM5,rcp85,23,-87.1
Medium,CNRM-CM5,rcp85,24,-131.1
Medium,CNRM-CM5,rcp85,25,-103.9
Medium,CNRM-CM5,rcp85,26,-141.2
Medium,CNRM-CM5,rcp85,27,-106.8
Medium,CNRM-CM5,rcp85,28,-97.2
Medium,CNRM-CM5,rcp85,29,-69.5
Medium,CNRM-CM5,rcp85,30,-125.3
Medium,CNRM-CM5,rcp85,31,-93.2
Medium,CNRM-CM5,rcp85,32,-151.7
Medium,CNRM-CM5,rcp85,33,-99.3
Medium,CNRM-CM5,rcp85,34,-112.6
Medium,CNRM-CM5,rcp85,35,-114.7
Medium,CNRM-CM5,rcp85,36,-73.2
Medium,CNRM-CM5,rcp85,37,-79.3
Medium,CNRM-CM5,rcp85,38,-136.4
Medium,CNRM-CM5,rcp85,39,-95.1
Medium,CNRM-CM5,rcp85,40,-185.1
Medium,CNRM-CM5,rcp85,41,-155.8
Medium,CNRM-CM5,rcp85,42,-137
Medium,CNRM-CM5,rcp85,43,-136.7
Medium,CNRM-CM5,rcp85,44,-108.7
Medium,CNRM-CM5,rcp85,45,-81.7
Medium,CNRM-CM5,rcp85,46,-125.2
Medium,CNRM-CM5,rcp85,47,-117.7
Medium,CNRM-CM5,rcp85,48,-109.4
Medium,CNRM-CM5,rcp85,49,-123.1
Medium,CNRM-CM5,rcp85,50,-91.9
Medium,CNRM-CM5,rcp85,51,-121.9
Medium,CNRM-CM5,rcp85,52,-111.9
Medium,CNRM-CM5,rcp85,53,-140.9
Medium,CNRM-CM5,rcp85,54,-135.4
Medium,CNRM-CM5,rcp85,55,-164.9
Medium,CNRM-CM5,rcp85,56,-90.1
Medium,CNRM-CM5,rcp85,57,-81.4
Medium,CNRM-CM5,rcp85,58,-144.7
Medium,CNRM-CM5,rcp85,59,-107.8
Medium,CNRM-CM5,rcp85,60,-124.9
Medium,CNRM-CM5,rcp85,61,-109.5
Medium,CNRM-CM5,rcp85,62,-110
Medium,CNRM-CM5,rcp85,63,-83.4
Medium,CNRM-CM5,rcp85,64,-65.8
Medium,CNRM-CM5,rcp85,65,-125.1
Medium,CNRM-CM5,rcp85,66,-89.7
Medium,CNRM-CM5,rcp85,67,-88.5
Medium,CNRM-CM5,rcp85,68,-112.7
Medium,CNRM-CM5,rcp85,69,-125.8
Medium,CNRM-CM5,rcp85,70,-69.1
Medium,CNRM-CM5,rcp85,71,-99.9
Medium,CNRM-CM5,rcp85,72,-113
Medium,CNRM-CM5,rcp85,73,-127
Medium,CNRM-CM5,rcp85,74,-68.2
Medium,CNRM-CM5,rcp85,75,-82.9
Medium,CNRM-CM5,rcp85,76,-144.2
Medium,CNRM-CM5,rcp85,77,-83.5
Medium,CNRM-CM5,rcp85,78,-120.4
Medium,CNRM-CM5,rcp85,79,-109.5
Medium,CNRM-CM5,rcp85,80,-128.1
Medium,CNRM-CM5,rcp85,81,-118.2
Medium,CNRM-CM5,rcp85,82,-67.3
Medium,CNRM-CM5,rcp85,83,-70
Medium,CNRM-CM5,rcp85,84,-86.5
Medium,CNRM-CM5,rcp85,85,-91.4
Medium,CNRM-CM5,rcp85,86,-81.2
Medium,CNRM-CM5,rcp85,87,-81.5
Medium,CNRM-CM5,rcp85,88,-135.1
Medium,CNRM-CM5,rcp85,89,-126
Medium,CNRM-CM5,rcp85,90,-88.3
Medium,CNRM-CM5,rcp85,91,-133.2
Medium,CNRM-CM5,rcp85,92,-105.3
Medium,CNRM-CM5,rcp85,93,-89.9
Medium,CNRM-CM5,rcp85,94,-144.2
Medium,CNRM-CM5,rcp85,95,-120.5
Medium,CNRM-CM5,rcp85,96,-91.5
Medium,CNRM-CM5,rcp85,97,-117.4
Medium,CNRM-CM5,rcp85,98,-83.6
Medium,CNRM-CM5,rcp85,99,-105.5
Medium,CNRM-CM5,rcp85,100,-132.3
Medium,HadGEM2-ES,rcp45,1,-542.3
Medium,HadGEM2-ES,rcp45,2,-558
Medium,HadGEM2-ES,rcp45,3,-559.4
Medium,HadGEM2-ES,rcp45,4,-570.7
Medium,HadGEM2-ES,rcp45,5,-596.2
Medium,HadGEM2-ES,rcp45,6,-543.8
Medium,HadGEM2-ES,rcp45,7,-572.3
Medium,HadGEM2-ES,rcp45,8,-588.2
Medium,HadGEM2-ES,rcp45,9,-547.5
Medium,HadGEM2-ES,rcp45,10,-553.8
Medium,HadGEM2-ES,rcp45,11,-577.5
Medium,HadGEM2-ES,rcp45,12,-574.3
Medium,HadGEM2-ES,rcp45,13,-572.9
Medium,HadGEM2-ES,rcp45,14,-574.4
Medium,HadGEM2-ES,rcp45,15,-572.8
Medium,HadGEM2-ES,rcp45,16,-562
Medium,HadGEM2-ES,rcp45,17,-532.7
Medium,HadGEM2-ES,rcp45,18,-546.2
Medium,HadGEM2-ES,rcp45,19,-555.8
Medium,HadGEM2-ES,rcp45,20,-500
Medium,HadGEM2-ES,rcp45,21,-591.6
Medium,HadGEM2-ES,rcp45,22,-514.9
Medium,HadGEM2-ES,rcp45,23,-604.3
Medium,HadGEM2-ES,rcp45,24,-517.2
Medium,HadGEM2-ES,rcp45,25,-546.9
Medium,HadGEM2-ES,rcp45,26,-555.2
Medium,HadGEM2-ES,rcp45,27,-537.2
Medium,HadGEM2-ES,rcp45,28,-583.4
Medium,HadGEM2-ES,rcp45,29,-548
Medium,HadGEM2-ES,rcp45,30,-552
Medium,HadGEM2-ES,rcp45,31,-540.1
Medium,HadGEM2-ES,rcp45,32,-583.6
Medium,HadGEM2-ES,rcp45,33,-532.6
Medium,HadGEM2-ES,rcp45,34,-541.2
Medium,HadGEM2-ES,rcp45,35,-547.6
Medium,HadGEM2-ES,rcp45,36,-560.1
Medium,HadGEM2-ES,rcp45,37,-541
Medium,HadGEM2-ES,rcp45,38,-581.3
Medium,HadGEM2-ES,rcp45,39,-542.3
Medium,HadGEM2-ES,rcp45,40,-547.1
Medium,HadGEM2-ES,rcp45,41,-544.8
Medium,HadGEM2-ES,rcp45,42,-635.6
Medium,HadGEM2-ES,rcp45,43,-527.9
Medium,HadGEM2-ES,rcp45,44,-555.7
Medium,HadGEM2-ES,rcp45,45,-587.6
Medium,HadGEM2-ES,rcp45,46,-582.9
Medium,HadGEM2-ES,rcp45,47,-573.2
Medium,HadGEM2-ES,rcp45,48,-582.9
Medium,HadGEM2-ES,rcp45,49,-540
Medium,HadGEM2-ES,rcp45,50,-584.4
Medium,HadGEM2-ES,rcp45,51,-585.5
Medium,HadGEM2-ES,rcp45,52,-533.4
Medium,HadGEM2-ES,rcp45,53,-589.9
Medium,HadGEM2-ES,rcp45,54,-571.4
Medium,HadGEM2-ES,rcp45,55,-563.9
Medium,HadGEM2-ES,rcp45,56,-512.1
Medium,HadGEM2-ES,rcp45,57,-567.5
Medium,HadGEM2-ES,rcp45,58,-567.4
Medium,HadGEM2-ES,rcp45,59,-520.4
Medium,HadGEM2-ES,rcp45,60,-579.5
Medium,HadGEM2-ES,rcp45,61,-559.8
Medium,HadGEM2-ES,rcp45,62,-506.4
Medium,HadGEM2-ES,rcp45,63,-535.1
Medium,HadGEM2-ES,rcp45,64,-551.9
Medium,HadGEM2-ES,rcp45,65,-549.4
Medium,HadGEM2-ES,rcp45,66,-574.8
Medium,HadGEM2-ES,rcp45,67,-556.9
Medium,HadGEM2-ES,rcp45,68,-583.5
Medium,HadGEM2-ES,rcp45,69,-545.9
Medium,HadGEM2-ES,rcp45,70,-583.3
Medium,HadGEM2-ES,rcp45,71,-559.1
Medium,HadGEM2-ES,rcp45,72,-564.5
Medium,HadGEM2-ES,rcp45,73,-571.4
Medium,HadGEM2-ES,rcp45,74,-566.6
Medium,HadGEM2-ES,rcp45,75,-589
Medium,HadGEM2-ES,rcp45,76,-568.5
Medium,HadGEM2-ES,rcp45,77,-518.9
Medium,HadGEM2-ES,rcp45,78,-600
Medium,HadGEM2-ES,rcp45,79,-570.8
Medium,HadGEM2-ES,rcp45,80,-583.3
Medium,HadGEM2-ES,rcp45,81,-547.9
Medium,HadGEM2-ES,rcp45,82,-584.3
Medium,HadGEM2-ES,rcp45,83,-561.1
Medium,HadGEM2-ES,rcp45,84,-546.3
Medium,HadGEM2-ES,rcp45,85,-565.6
Medium,HadGEM2-ES,rcp45,86,-572.5
Medium,HadGEM2-ES,rcp45,87,-569.1
Medium,HadGEM2-ES,rcp45,88,-573.1
Medium,HadGEM2-ES,rcp45,89,-579.8
Medium,HadGEM2-ES,rcp45,90,-572.1
Medium,HadGEM2-ES,rcp45,91,-522
Medium,HadGEM2-ES,rcp45,92,-592.3
Medium,HadGEM2-ES,rcp45,93,-591.6
Medium,HadGEM2-ES,rcp45,94,-504.6
Medium,HadGEM2-ES,rcp45,95,-565.4
Medium,HadGEM2-ES,rcp45,96,-529.6
Medium,HadGEM2-ES,rcp45,97,-621.5
Medium,HadGEM2-ES,rcp45,98,-551
Medium,HadGEM2-ES,rcp45,99,-578.1
Medium,HadGEM2-ES,rcp45,100,-565.9
Medium,HadGEM2-ES,rcp85,1,-802.7
Medium,HadGEM2-ES,rcp85,2,-889.2
Medium,HadGEM2-ES,rcp85,3,-819.2
Medium,HadGEM2-ES,rcp85,4,-816.5
Medium,HadGEM2-ES,rcp85,5,-827.9
Medium,HadGEM2-ES,rcp85,6,-792.9
Medium,HadGEM2-ES,rcp85,7,-775.3
Medium,HadGEM2-ES,rcp85,8,-820.7
Medium,HadGEM2-ES,rcp85,9,-870.9
Medium,HadGEM2-ES,rcp85,10,-833.6
Medium,HadGEM2-ES,rcp85,11,-796
Medium,HadGEM2-ES,rcp85,12,-815.6
Medium,HadGEM2-ES,rcp85,13,-849.4
Medium,HadGEM2-ES,rcp85,14,-824.3
Medium,HadGEM2-ES,rcp85,15,-830.6
Medium,HadGEM2-ES,rcp85,16,-881.8
Medium,HadGEM2-ES,rcp85,17,-825.5
Medium,HadGEM2-ES,rcp85,18,-847.9
Medium,HadGEM2-ES,rcp85,19,-834.6
Medium,HadGEM2-ES,rcp85,20,-832.7
Medium,HadGEM2-ES,rcp85,21,-849.9
Medium,HadGEM2-ES,rcp85,22,-790.9
Medium,HadGEM2-ES,rcp85,23,-843.9
Medium,HadGEM2-ES,rcp85,24,-862.1
Medium,HadGEM2-ES,rcp85,25,-807.7
Medium,HadGEM2-ES,rcp85,26,-876.1
Medium,HadGEM2-ES,rcp85,27,-822.9
Medium,HadGEM2-ES,rcp85,28,-827.2
Medium,HadGEM2-ES,rcp85,29,-859.9
Medium,HadGEM2-ES,rcp85,30,-837.9
Medium,HadGEM2-ES,rcp85,31,-831.7
Medium,HadGEM2-ES,rcp85,32,-823.3
Medium,HadGEM2-ES,rcp85,33,-819.1
Medium,HadGEM2-ES,rcp85,34,-799.3
Medium,HadGEM2-ES,rcp85,35,-854
Medium,HadGEM2-ES,rcp85,36,-818.9
Medium,HadGEM2-ES,rcp85,37,-825.6
Medium,HadGEM2-ES,rcp85,38,-805.6
Medium,HadGEM2-ES,rcp85,39,-818.9
Medium,HadGEM2-ES,rcp85,40,-841
Medium,HadGEM2-ES,rcp85,41,-817
Medium,HadGEM2-ES,rcp85,42,-889.8
Medium,HadGEM2-ES,rcp85,43,-860.3
Medium,HadGEM2-ES,rcp85,44,-829.4
Medium,HadGEM2-ES,rcp85,45,-794.3
Medium,HadGEM2-ES,rcp85,46,-815.8
Medium,HadGEM2-ES,rcp85,47,-805
Medium,HadGEM2-ES,rcp85,48,-830.6
Medium,HadGEM2-ES,rcp85,49,-834.2
Medium,HadGEM2-ES,rcp85,50,-862.7
Medium,HadGEM2-ES,rcp85,51,-822.9
Medium,HadGEM2-ES,rcp85,52,-847.1
Medium,HadGEM2-ES,rcp85,53,-782.4
Medium,HadGEM2-ES,rcp85,54,-858.9
Medium,HadGEM2-ES,rcp85,55,-831
Medium,HadGEM2-ES,rcp85,56,-794.1
Medium,HadGEM2-ES,rcp85,57,-849.5
Medium,HadGEM2-ES,rcp85,58,-850.1
Medium,HadGEM2-ES,rcp85,59,-831.1
Medium,HadGEM2-ES,rcp85,60,-780
Medium,HadGEM2-ES,rcp85,61,-796
Medium,HadGEM2-ES,rcp85,62,-852.1
Medium,HadGEM2-ES,rcp85,63,-852.1
Medium,HadGEM2-ES,rcp85,64,-852.1
Medium,HadGEM2-ES,rcp85,65,-831
Medium,HadGEM2-ES,rcp85,66,-868.3
Medium,HadGEM2-ES,rcp85,67,-784.7
Medium,HadGEM2-ES,rcp85,68,-810.7
Medium,HadGEM2-ES,rcp85,69,-853.5
Medium,HadGEM2-ES,rcp85,70,-801.7
Medium,HadGEM2-ES,rcp85,71,-819.9
Medium,HadGEM2-ES,rcp85,72,-838.1
Medium,HadGEM2-ES,rcp85,73,-818.3
Medium,HadGEM2-ES,rcp85,74,-825.5
Medium,HadGEM2-ES,rcp85,75,-852.3
Medium,HadGEM2-ES,rcp85,76,-810
Medium,HadGEM2-ES,rcp85,77,-799
Medium,HadGEM2-ES,rcp85,78,-841
Medium,HadGEM2-ES,rcp85,79,-841
Medium,HadGEM2-ES,rcp85,80,-841
Medium,HadGEM2-ES,rcp85,81,-818.2
Medium,HadGEM2-ES,rcp85,82,-841.7
Medium,HadGEM2-ES,rcp85,83,-801.2
Medium,HadGEM2-ES,rcp85,84,-825.4
Medium,HadGEM2-ES,rcp85,85,-798.4
Medium,HadGEM2-ES,rcp85,86,-840.9
Medium,HadGEM2-ES,rcp85,87,-817
Medium,HadGEM2-ES,rcp85,88,-833.7
Medium,HadGEM2-ES,rcp85,89,-843
Medium,HadGEM2-ES,rcp85,90,-843.7
Medium,HadGEM2-ES,rcp85,91,-819.1
Medium,HadGEM2-ES,rcp85,92,-831.4
Medium,HadGEM2-ES,rcp85,93,-799.4
Medium,HadGEM2-ES,rcp85,94,-843
Medium,HadGEM2-ES,rcp85,95,-821.9
Medium,HadGEM2-ES,rcp85,96,-818.7
Medium,HadGEM2-ES,rcp85,97,-812.5
Medium,HadGEM2-ES,rcp85,98,-820.4
Medium,HadGEM2-ES,rcp85,99,-840.9
Medium,HadGEM2-ES,rcp85,100,-838.1
Medium,MIROC5,rcp45,1,-623.8
Medium,MIROC5,rcp45,2,-652.9
Medium,MIROC5,rcp45,3,-682.6
Medium,MIROC5,rcp45,4,-632.1
Medium,MIROC5,rcp45,5,-668.8
Medium,MIROC5,rcp45,6,-695.2
Medium,MIROC5,rcp45,7,-646.5
Medium,MIROC5,rcp45,8,-677.5
Medium,MIROC5,rcp45,9,-648.7
Medium,MIROC5,rcp45,10,-649.9
Medium,MIROC5,rcp45,11,-651
Medium,MIROC5,rcp45,12,-660.6
Medium,MIROC5,rcp45,13,-665.7
Medium,MIROC5,rcp45,14,-655.5
Medium,MIROC5,rcp45,15,-711.5
Medium,MIROC5,rcp45,16,-648.2
Medium,MIROC5,rcp45,17,-640.1
Medium,MIROC5,rcp45,18,-656.2
Medium,MIROC5,rcp45,19,-657.8
Medium,MIROC5,rcp45,20,-673.8
Medium,MIROC5,rcp45,21,-657.7
Medium,MIROC5,rcp45,22,-637.7
Medium,MIROC5,rcp45,23,-595.7
Medium,MIROC5,rcp45,24,-659.2
Medium,MIROC5,rcp45,25,-676.6
Medium,MIROC5,rcp45,26,-646.1
Medium,MIROC5,rcp45,27,-669.6
Medium,MIROC5,rcp45,28,-638.4
Medium,MIROC5,rcp45,29,-653.5
Medium,MIROC5,rcp45,30,-657.2
Medium,MIROC5,rcp45,31,-660
Medium,MIROC5,rcp45,32,-615.7
Medium,MIROC5,rcp45,33,-603.2
Medium,MIROC5,rcp45,34,-650.5
Medium,MIROC5,rcp45,35,-613.9
Medium,MIROC5,rcp45,36,-673.5
Medium,MIROC5,rcp45,37,-691.8
Medium,MIROC5,rcp45,38,-658.6
Medium,MIROC5,rcp45,39,-651.4
Medium,MIROC5,rcp45,40,-670.1
Medium,MIROC5,rcp45,41,-654.4
Medium,MIROC5,rcp45,42,-639.7
Medium,MIROC5,rcp45,43,-675.1
Medium,MIROC5,rcp45,44,-678.9
Medium,MIROC5,rcp45,45,-637.3
Medium,MIROC5,rcp45,46,-667.4
Medium,MIROC5,rcp45,47,-665.8
Medium,MIROC5,rcp45,48,-632.7
Medium,MIROC5,rcp45,49,-646.4
Medium,MIROC5,rcp45,50,-663.2
Medium,MIROC5,rcp45,51,-640.5
Medium,MIROC5,rcp45,52,-627
Medium,MIROC5,rcp45,53,-671.1
Medium,MIROC5,rcp45,54,-663.7
Medium,MIROC5,rcp45,55,-657.8
Medium,MIROC5,rcp45,56,-623
Medium,MIROC5,rcp45,57,-682.2
Medium,MIROC5,rcp45,58,-657.8
Medium,MIROC5,rcp45,59,-640
Medium,MIROC5,rcp45,60,-647.6
Medium,MIROC5,rcp45,61,-648.7
Medium,MIROC5,rcp45,62,-640.6
Medium,MIROC5,rcp45,63,-668.5
Medium,MIROC5,rcp45,64,-672.6
