LUC,GCM,RCP,Timestep,StockGroup,Ecosystem,Mean,Lower,Upper
BAU,CanESM2,rcp45,2063,DOM,No,0.1,0.1,0.2
BAU,CanESM2,rcp45,2063,DOM,Yes,635.8,575.9,685.4
BAU,CanESM2,rcp45,2063,Live,No,1.6,1.4,1.8
BAU,CanESM2,rcp45,2063,Live,Yes,1345,1264.1,1426.1
BAU,CanESM2,rcp45,2063,Soil,No,55.2,49.4,59.4
BAU,CanESM2,rcp45,2063,Soil,Yes,2432.5,2422.3,2441
BAU,CanESM2,rcp45,2064,DOM,No,0.1,0.1,0.2
BAU,CanESM2,rcp45,2064,DOM,Yes,624.9,566.6,674.7
BAU,CanESM2,rcp45,2064,Live,No,1.7,1.4,1.8
BAU,CanESM2,rcp45,2064,Live,Yes,1387.4,1307.2,1467.1
BAU,CanESM2,rcp45,2064,Soil,No,56.1,50.9,60.2
BAU,CanESM2,rcp45,2064,Soil,Yes,2430.5,2420.6,2438.8
BAU,CanESM2,rcp45,2065,DOM,No,0.1,0.1,0.2
BAU,CanESM2,rcp45,2065,DOM,Yes,632.5,577.1,683.4
BAU,CanESM2,rcp45,2065,Live,No,1.7,1.5,1.9
BAU,CanESM2,rcp45,2065,Live,Yes,1384.5,1302.9,1463.4
BAU,CanESM2,rcp45,2065,Soil,No,57,51.5,60.9
BAU,CanESM2,rcp45,2065,Soil,Yes,2430.2,2420.8,2438.5
BAU,CanESM2,rcp45,2066,DOM,No,0.2,0.1,0.2
BAU,CanESM2,rcp45,2066,DOM,Yes,628.3,576.1,679.6
BAU,CanESM2,rcp45,2066,Live,No,1.7,1.5,1.9
BAU,CanESM2,rcp45,2066,Live,Yes,1417.3,1333,1496.7
BAU,CanESM2,rcp45,2066,Soil,No,57.8,52.4,62.2
BAU,CanESM2,rcp45,2066,Soil,Yes,2430,2420.8,2438.5
BAU,CanESM2,rcp45,2067,DOM,No,0.2,0.1,0.2
BAU,CanESM2,rcp45,2067,DOM,Yes,622.1,570.5,671.9
BAU,CanESM2,rcp45,2067,Live,No,1.7,1.6,2
BAU,CanESM2,rcp45,2067,Live,Yes,1421.2,1340.3,1499.8
BAU,CanESM2,rcp45,2067,Soil,No,58.7,53,63.1
BAU,CanESM2,rcp45,2067,Soil,Yes,2431.6,2422.2,2440.7
BAU,CanESM2,rcp45,2068,DOM,No,0.2,0.1,0.2
BAU,CanESM2,rcp45,2068,DOM,Yes,609.7,560.1,657.2
BAU,CanESM2,rcp45,2068,Live,No,1.8,1.6,2
BAU,CanESM2,rcp45,2068,Live,Yes,1447,1369.5,1523.8
BAU,CanESM2,rcp45,2068,Soil,No,59.6,53.8,63.9
BAU,CanESM2,rcp45,2068,Soil,Yes,2432.8,2423.5,2442.3
BAU,CanESM2,rcp45,2069,DOM,No,0.2,0.1,0.2
BAU,CanESM2,rcp45,2069,DOM,Yes,599.1,551.7,644.4
BAU,CanESM2,rcp45,2069,Live,No,1.8,1.6,2
BAU,CanESM2,rcp45,2069,Live,Yes,1384.7,1311.9,1459.1
BAU,CanESM2,rcp45,2069,Soil,No,60.5,54.9,64.8
BAU,CanESM2,rcp45,2069,Soil,Yes,2433.9,2424.2,2443.2
BAU,CanESM2,rcp45,2070,DOM,No,0.2,0.1,0.2
BAU,CanESM2,rcp45,2070,DOM,Yes,581.3,535.4,623.9
BAU,CanESM2,rcp45,2070,Live,No,1.8,1.6,2
BAU,CanESM2,rcp45,2070,Live,Yes,1431.9,1357.4,1506.2
BAU,CanESM2,rcp45,2070,Soil,No,61.4,55.8,65.9
BAU,CanESM2,rcp45,2070,Soil,Yes,2429.5,2419.6,2439.1
BAU,CanESM2,rcp45,2071,DOM,No,0.2,0.1,0.2
BAU,CanESM2,rcp45,2071,DOM,Yes,570.8,526,611.2
BAU,CanESM2,rcp45,2071,Live,No,1.8,1.6,2.1
BAU,CanESM2,rcp45,2071,Live,Yes,1444.2,1370.3,1515.9
BAU,CanESM2,rcp45,2071,Soil,No,62.3,56.7,66.7
BAU,CanESM2,rcp45,2071,Soil,Yes,2428.1,2418.4,2438
BAU,CanESM2,rcp45,2072,DOM,No,0.2,0.1,0.2
BAU,CanESM2,rcp45,2072,DOM,Yes,565.9,523.4,605.4
BAU,CanESM2,rcp45,2072,Live,No,1.9,1.7,2.1
BAU,CanESM2,rcp45,2072,Live,Yes,1394.3,1324.4,1461.8
BAU,CanESM2,rcp45,2072,Soil,No,63.2,57.6,68.3
BAU,CanESM2,rcp45,2072,Soil,Yes,2425.7,2415.8,2435.4
BAU,CanESM2,rcp45,2073,DOM,No,0.2,0.1,0.2
BAU,CanESM2,rcp45,2073,DOM,Yes,563.4,520.8,599.6
BAU,CanESM2,rcp45,2073,Live,No,1.9,1.7,2.1
BAU,CanESM2,rcp45,2073,Live,Yes,1382.8,1316.8,1452.1
BAU,CanESM2,rcp45,2073,Soil,No,64.2,58.6,69.5
BAU,CanESM2,rcp45,2073,Soil,Yes,2420.5,2411,2430.7
BAU,CanESM2,rcp45,2074,DOM,No,0.2,0.1,0.2
BAU,CanESM2,rcp45,2074,DOM,Yes,555.7,516.2,588.4
BAU,CanESM2,rcp45,2074,Live,No,1.9,1.7,2.1
BAU,CanESM2,rcp45,2074,Live,Yes,1385.8,1321,1453.1
BAU,CanESM2,rcp45,2074,Soil,No,65.1,59.5,70.6
BAU,CanESM2,rcp45,2074,Soil,Yes,2415.4,2405.3,2425.6
BAU,CanESM2,rcp45,2075,DOM,No,0.2,0.1,0.2
BAU,CanESM2,rcp45,2075,DOM,Yes,563.4,531,594
BAU,CanESM2,rcp45,2075,Live,No,1.9,1.7,2.1
BAU,CanESM2,rcp45,2075,Live,Yes,1416.3,1347.8,1479.7
BAU,CanESM2,rcp45,2075,Soil,No,65.9,60.1,71.5
BAU,CanESM2,rcp45,2075,Soil,Yes,2408.9,2398.6,2419.6
BAU,CanESM2,rcp45,2076,DOM,No,0.2,0.1,0.2
BAU,CanESM2,rcp45,2076,DOM,Yes,580.5,545.5,613.7
BAU,CanESM2,rcp45,2076,Live,No,2,1.8,2.2
BAU,CanESM2,rcp45,2076,Live,Yes,1400.6,1335.3,1467.1
BAU,CanESM2,rcp45,2076,Soil,No,66.8,60.9,72.3
BAU,CanESM2,rcp45,2076,Soil,Yes,2406.5,2396.1,2417.4
BAU,CanESM2,rcp45,2077,DOM,No,0.2,0.1,0.2
BAU,CanESM2,rcp45,2077,DOM,Yes,575.1,540,607.8
BAU,CanESM2,rcp45,2077,Live,No,2,1.8,2.2
BAU,CanESM2,rcp45,2077,Live,Yes,1413.9,1347.5,1482.1
BAU,CanESM2,rcp45,2077,Soil,No,67.7,61.8,73.3
BAU,CanESM2,rcp45,2077,Soil,Yes,2403.9,2393.4,2415.1
BAU,CanESM2,rcp45,2078,DOM,No,0.2,0.1,0.2
BAU,CanESM2,rcp45,2078,DOM,Yes,571.7,538.4,602.9
BAU,CanESM2,rcp45,2078,Live,No,2,1.8,2.2
BAU,CanESM2,rcp45,2078,Live,Yes,1478.1,1413.3,1547.8
BAU,CanESM2,rcp45,2078,Soil,No,68.6,62.6,74.3
BAU,CanESM2,rcp45,2078,Soil,Yes,2401.8,2391.3,2413.5
BAU,CanESM2,rcp45,2079,DOM,No,0.2,0.1,0.2
BAU,CanESM2,rcp45,2079,DOM,Yes,568,535.2,599.3
BAU,CanESM2,rcp45,2079,Live,No,2.1,1.8,2.3
BAU,CanESM2,rcp45,2079,Live,Yes,1491,1429.3,1560.6
BAU,CanESM2,rcp45,2079,Soil,No,69.5,63.5,75.3
BAU,CanESM2,rcp45,2079,Soil,Yes,2404.5,2393.9,2416.1
BAU,CanESM2,rcp45,2080,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2080,DOM,Yes,555.4,525.2,584.9
BAU,CanESM2,rcp45,2080,Live,No,2.1,1.8,2.3
BAU,CanESM2,rcp45,2080,Live,Yes,1445.2,1384.8,1510.7
BAU,CanESM2,rcp45,2080,Soil,No,70.4,64.5,76.2
BAU,CanESM2,rcp45,2080,Soil,Yes,2406.3,2396.1,2417.7
BAU,CanESM2,rcp45,2081,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2081,DOM,Yes,544.3,516.2,572.2
BAU,CanESM2,rcp45,2081,Live,No,2.1,1.9,2.3
BAU,CanESM2,rcp45,2081,Live,Yes,1464.8,1407.6,1530.2
BAU,CanESM2,rcp45,2081,Soil,No,71.3,65.5,77.3
BAU,CanESM2,rcp45,2081,Soil,Yes,2402.4,2391.8,2413.8
BAU,CanESM2,rcp45,2082,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2082,DOM,Yes,535.6,507.8,562.6
BAU,CanESM2,rcp45,2082,Live,No,2.1,1.9,2.4
BAU,CanESM2,rcp45,2082,Live,Yes,1513.9,1457.3,1578.4
BAU,CanESM2,rcp45,2082,Soil,No,72.2,66.4,78.3
BAU,CanESM2,rcp45,2082,Soil,Yes,2400,2389.4,2411.5
BAU,CanESM2,rcp45,2083,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2083,DOM,Yes,537.8,511.3,561.9
BAU,CanESM2,rcp45,2083,Live,No,2.2,2,2.4
BAU,CanESM2,rcp45,2083,Live,Yes,1453.8,1398.2,1517.6
BAU,CanESM2,rcp45,2083,Soil,No,73.1,67.5,79.2
BAU,CanESM2,rcp45,2083,Soil,Yes,2400.1,2388.6,2411.3
BAU,CanESM2,rcp45,2084,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2084,DOM,Yes,521.7,496.6,545.5
BAU,CanESM2,rcp45,2084,Live,No,2.2,2,2.4
BAU,CanESM2,rcp45,2084,Live,Yes,1459,1404,1521.5
BAU,CanESM2,rcp45,2084,Soil,No,74,68.5,80
BAU,CanESM2,rcp45,2084,Soil,Yes,2397.2,2385.5,2408.3
BAU,CanESM2,rcp45,2085,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2085,DOM,Yes,509.3,486.3,533
BAU,CanESM2,rcp45,2085,Live,No,2.2,2,2.5
BAU,CanESM2,rcp45,2085,Live,Yes,1503.3,1449.7,1564.1
BAU,CanESM2,rcp45,2085,Soil,No,74.9,68.9,81
BAU,CanESM2,rcp45,2085,Soil,Yes,2393,2381.6,2404.5
BAU,CanESM2,rcp45,2086,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2086,DOM,Yes,506.4,483.6,528.4
BAU,CanESM2,rcp45,2086,Live,No,2.3,2.1,2.5
BAU,CanESM2,rcp45,2086,Live,Yes,1489.4,1436.1,1551.9
BAU,CanESM2,rcp45,2086,Soil,No,75.8,69.7,82.3
BAU,CanESM2,rcp45,2086,Soil,Yes,2390.9,2379.9,2402.9
BAU,CanESM2,rcp45,2087,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2087,DOM,Yes,495.7,473.7,516.1
BAU,CanESM2,rcp45,2087,Live,No,2.3,2.1,2.6
BAU,CanESM2,rcp45,2087,Live,Yes,1550.2,1498.1,1612.7
BAU,CanESM2,rcp45,2087,Soil,No,76.7,70.1,83.3
BAU,CanESM2,rcp45,2087,Soil,Yes,2387.3,2376.5,2399.7
BAU,CanESM2,rcp45,2088,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2088,DOM,Yes,493.5,472.3,512.5
BAU,CanESM2,rcp45,2088,Live,No,2.3,2.1,2.6
BAU,CanESM2,rcp45,2088,Live,Yes,1548.3,1496.8,1609.3
BAU,CanESM2,rcp45,2088,Soil,No,77.6,70.7,83.9
BAU,CanESM2,rcp45,2088,Soil,Yes,2387.1,2376,2399.9
BAU,CanESM2,rcp45,2089,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2089,DOM,Yes,491.5,471.2,509.6
BAU,CanESM2,rcp45,2089,Live,No,2.3,2.1,2.6
BAU,CanESM2,rcp45,2089,Live,Yes,1535.2,1486.2,1596.6
BAU,CanESM2,rcp45,2089,Soil,No,78.4,71.9,85.1
BAU,CanESM2,rcp45,2089,Soil,Yes,2385.7,2374.4,2398.2
BAU,CanESM2,rcp45,2090,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2090,DOM,Yes,483.2,464.7,501
BAU,CanESM2,rcp45,2090,Live,No,2.4,2.1,2.6
BAU,CanESM2,rcp45,2090,Live,Yes,1481,1432.5,1538.2
BAU,CanESM2,rcp45,2090,Soil,No,79.2,72.3,86.3
BAU,CanESM2,rcp45,2090,Soil,Yes,2383.8,2372.6,2396.2
BAU,CanESM2,rcp45,2091,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2091,DOM,Yes,484.5,463.7,503.9
BAU,CanESM2,rcp45,2091,Live,No,2.4,2.2,2.7
BAU,CanESM2,rcp45,2091,Live,Yes,1457.8,1410.4,1517.8
BAU,CanESM2,rcp45,2091,Soil,No,80.2,73.2,87.1
BAU,CanESM2,rcp45,2091,Soil,Yes,2378,2365.5,2390.6
BAU,CanESM2,rcp45,2092,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2092,DOM,Yes,479.1,458.6,498.7
BAU,CanESM2,rcp45,2092,Live,No,2.4,2.2,2.7
BAU,CanESM2,rcp45,2092,Live,Yes,1488.9,1444,1550.3
BAU,CanESM2,rcp45,2092,Soil,No,81,74.2,87.6
BAU,CanESM2,rcp45,2092,Soil,Yes,2372.8,2360.8,2385.5
BAU,CanESM2,rcp45,2093,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2093,DOM,Yes,487.5,468,507.2
BAU,CanESM2,rcp45,2093,Live,No,2.4,2.2,2.7
BAU,CanESM2,rcp45,2093,Live,Yes,1502.2,1453.7,1558.4
BAU,CanESM2,rcp45,2093,Soil,No,81.9,74.9,88.5
BAU,CanESM2,rcp45,2093,Soil,Yes,2369.2,2357.5,2381.5
BAU,CanESM2,rcp45,2094,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2094,DOM,Yes,498.1,478.1,519.8
BAU,CanESM2,rcp45,2094,Live,No,2.5,2.2,2.7
BAU,CanESM2,rcp45,2094,Live,Yes,1482.5,1433.8,1539.4
BAU,CanESM2,rcp45,2094,Soil,No,82.7,75.7,88.9
BAU,CanESM2,rcp45,2094,Soil,Yes,2368,2356.3,2380.6
BAU,CanESM2,rcp45,2095,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2095,DOM,Yes,502.9,483.8,529
BAU,CanESM2,rcp45,2095,Live,No,2.5,2.2,2.7
BAU,CanESM2,rcp45,2095,Live,Yes,1431.7,1388.8,1489.9
BAU,CanESM2,rcp45,2095,Soil,No,83.6,76.5,90
BAU,CanESM2,rcp45,2095,Soil,Yes,2366.2,2354.9,2379
BAU,CanESM2,rcp45,2096,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2096,DOM,Yes,505.7,481.9,532.7
BAU,CanESM2,rcp45,2096,Live,No,2.5,2.3,2.8
BAU,CanESM2,rcp45,2096,Live,Yes,1396.8,1351,1452.9
BAU,CanESM2,rcp45,2096,Soil,No,84.4,77.4,91.1
BAU,CanESM2,rcp45,2096,Soil,Yes,2361.2,2350.1,2374.1
BAU,CanESM2,rcp45,2097,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2097,DOM,Yes,496.5,472.5,522.1
BAU,CanESM2,rcp45,2097,Live,No,2.5,2.3,2.8
BAU,CanESM2,rcp45,2097,Live,Yes,1420.3,1378.2,1477.6
BAU,CanESM2,rcp45,2097,Soil,No,85.3,78.1,91.8
BAU,CanESM2,rcp45,2097,Soil,Yes,2355.2,2345.1,2368.2
BAU,CanESM2,rcp45,2098,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2098,DOM,Yes,494.7,471.1,521.1
BAU,CanESM2,rcp45,2098,Live,No,2.6,2.3,2.8
BAU,CanESM2,rcp45,2098,Live,Yes,1460.2,1417,1518.1
BAU,CanESM2,rcp45,2098,Soil,No,86.2,79.6,92.7
BAU,CanESM2,rcp45,2098,Soil,Yes,2350.2,2339.8,2363.3
BAU,CanESM2,rcp45,2099,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2099,DOM,Yes,494.4,469.9,520.9
BAU,CanESM2,rcp45,2099,Live,No,2.6,2.3,2.9
BAU,CanESM2,rcp45,2099,Live,Yes,1435.2,1390.9,1493.4
BAU,CanESM2,rcp45,2099,Soil,No,87.1,80,93.7
BAU,CanESM2,rcp45,2099,Soil,Yes,2348.2,2337.6,2360.9
BAU,CanESM2,rcp45,2100,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2100,DOM,Yes,490.7,466.3,515.2
BAU,CanESM2,rcp45,2100,Live,No,2.6,2.4,2.9
BAU,CanESM2,rcp45,2100,Live,Yes,1432.6,1389.5,1491.5
BAU,CanESM2,rcp45,2100,Soil,No,88,80.4,95
BAU,CanESM2,rcp45,2100,Soil,Yes,2343.4,2332.3,2357
BAU,CanESM2,rcp45,2101,DOM,No,0.2,0.2,0.2
BAU,CanESM2,rcp45,2101,DOM,Yes,490.8,466.4,514.4
BAU,CanESM2,rcp45,2101,Live,No,2.6,2.4,2.9
BAU,CanESM2,rcp45,2101,Live,Yes,1429.3,1385,1492
BAU,CanESM2,rcp45,2101,Soil,No,88.9,81.5,96
BAU,CanESM2,rcp45,2101,Soil,Yes,2337.7,2327,2351.3
BAU,CanESM2,rcp85,2001,DOM,No,0,0,0
BAU,CanESM2,rcp85,2001,DOM,Yes,375.9,375.9,375.9
BAU,CanESM2,rcp85,2001,Live,No,0,0,0
BAU,CanESM2,rcp85,2001,Live,Yes,1804.3,1804.3,1804.3
BAU,CanESM2,rcp85,2001,Soil,No,0,0,0
BAU,CanESM2,rcp85,2001,Soil,Yes,2643,2643,2643
BAU,CanESM2,rcp85,2002,DOM,No,0,0,0
BAU,CanESM2,rcp85,2002,DOM,Yes,371.5,371.3,371.7
BAU,CanESM2,rcp85,2002,Live,No,0.1,0,0.1
BAU,CanESM2,rcp85,2002,Live,Yes,1782.6,1781.9,1783.1
BAU,CanESM2,rcp85,2002,Soil,No,1.8,1.5,2
BAU,CanESM2,rcp85,2002,Soil,Yes,2639.9,2639.6,2640.3
BAU,CanESM2,rcp85,2003,DOM,No,0,0,0
BAU,CanESM2,rcp85,2003,DOM,Yes,368.7,368.4,369
BAU,CanESM2,rcp85,2003,Live,No,0.1,0.1,0.1
BAU,CanESM2,rcp85,2003,Live,Yes,1783.1,1782.2,1784.2
BAU,CanESM2,rcp85,2003,Soil,No,2.8,2.5,3.1
BAU,CanESM2,rcp85,2003,Soil,Yes,2634.8,2634.3,2635.2
BAU,CanESM2,rcp85,2004,DOM,No,0,0,0
BAU,CanESM2,rcp85,2004,DOM,Yes,373.2,372.9,373.5
BAU,CanESM2,rcp85,2004,Live,No,0.1,0.1,0.1
BAU,CanESM2,rcp85,2004,Live,Yes,1791,1789.9,1792.1
BAU,CanESM2,rcp85,2004,Soil,No,3.8,3.5,4.2
BAU,CanESM2,rcp85,2004,Soil,Yes,2628.6,2628.1,2629.1
BAU,CanESM2,rcp85,2005,DOM,No,0,0,0
BAU,CanESM2,rcp85,2005,DOM,Yes,379.5,379.1,379.9
BAU,CanESM2,rcp85,2005,Live,No,0.1,0.1,0.2
BAU,CanESM2,rcp85,2005,Live,Yes,1827.6,1826,1828.8
BAU,CanESM2,rcp85,2005,Soil,No,4.9,4.5,5.4
BAU,CanESM2,rcp85,2005,Soil,Yes,2623.4,2622.7,2623.9
BAU,CanESM2,rcp85,2006,DOM,No,0,0,0
BAU,CanESM2,rcp85,2006,DOM,Yes,386.4,386,386.8
BAU,CanESM2,rcp85,2006,Live,No,0.2,0.2,0.2
BAU,CanESM2,rcp85,2006,Live,Yes,1826.3,1824.8,1827.7
BAU,CanESM2,rcp85,2006,Soil,No,6,5.6,6.5
BAU,CanESM2,rcp85,2006,Soil,Yes,2621.2,2620.5,2621.7
BAU,CanESM2,rcp85,2007,DOM,No,0,0,0
BAU,CanESM2,rcp85,2007,DOM,Yes,387.9,387.5,388.3
BAU,CanESM2,rcp85,2007,Live,No,0.2,0.2,0.2
BAU,CanESM2,rcp85,2007,Live,Yes,1775.4,1773.7,1777
BAU,CanESM2,rcp85,2007,Soil,No,6.9,6.3,7.4
BAU,CanESM2,rcp85,2007,Soil,Yes,2619.8,2619,2620.6
BAU,CanESM2,rcp85,2008,DOM,No,0,0,0
BAU,CanESM2,rcp85,2008,DOM,Yes,382.3,381.7,382.8
BAU,CanESM2,rcp85,2008,Live,No,0.2,0.2,0.3
BAU,CanESM2,rcp85,2008,Live,Yes,1756.2,1754.1,1758.2
BAU,CanESM2,rcp85,2008,Soil,No,7.8,7.2,8.4
BAU,CanESM2,rcp85,2008,Soil,Yes,2615,2614.2,2615.8
BAU,CanESM2,rcp85,2009,DOM,No,0,0,0
BAU,CanESM2,rcp85,2009,DOM,Yes,383,382.4,383.6
BAU,CanESM2,rcp85,2009,Live,No,0.2,0.2,0.3
BAU,CanESM2,rcp85,2009,Live,Yes,1741,1739.2,1743.1
BAU,CanESM2,rcp85,2009,Soil,No,8.4,7.8,9
BAU,CanESM2,rcp85,2009,Soil,Yes,2609.6,2608.8,2610.4
BAU,CanESM2,rcp85,2010,DOM,No,0,0,0
BAU,CanESM2,rcp85,2010,DOM,Yes,389.2,388.7,389.8
BAU,CanESM2,rcp85,2010,Live,No,0.3,0.2,0.3
BAU,CanESM2,rcp85,2010,Live,Yes,1799.4,1797.4,1801.7
BAU,CanESM2,rcp85,2010,Soil,No,9,8.4,9.6
BAU,CanESM2,rcp85,2010,Soil,Yes,2604.5,2603.7,2605.2
BAU,CanESM2,rcp85,2011,DOM,No,0,0,0.1
BAU,CanESM2,rcp85,2011,DOM,Yes,402.3,401.8,402.8
BAU,CanESM2,rcp85,2011,Live,No,0.3,0.3,0.3
BAU,CanESM2,rcp85,2011,Live,Yes,1780.8,1778.8,1783.2
BAU,CanESM2,rcp85,2011,Soil,No,9.4,8.7,10.1
BAU,CanESM2,rcp85,2011,Soil,Yes,2605.6,2604.8,2606.4
BAU,CanESM2,rcp85,2012,DOM,No,0,0,0.1
BAU,CanESM2,rcp85,2012,DOM,Yes,393.2,392.6,393.8
BAU,CanESM2,rcp85,2012,Live,No,0.3,0.3,0.3
BAU,CanESM2,rcp85,2012,Live,Yes,1781.8,1779.5,1784.7
BAU,CanESM2,rcp85,2012,Soil,No,9.9,9.2,10.6
BAU,CanESM2,rcp85,2012,Soil,Yes,2607.1,2606.3,2607.9
BAU,CanESM2,rcp85,2013,DOM,No,0.1,0,0.1
BAU,CanESM2,rcp85,2013,DOM,Yes,387.5,386.4,388.5
BAU,CanESM2,rcp85,2013,Live,No,0.3,0.3,0.4
BAU,CanESM2,rcp85,2013,Live,Yes,1698,1693.9,1702.7
BAU,CanESM2,rcp85,2013,Soil,No,10.8,10.1,11.8
BAU,CanESM2,rcp85,2013,Soil,Yes,2605.4,2603.7,2606.7
BAU,CanESM2,rcp85,2014,DOM,No,0.1,0,0.1
BAU,CanESM2,rcp85,2014,DOM,Yes,365,363.8,366.1
BAU,CanESM2,rcp85,2014,Live,No,0.3,0.3,0.4
BAU,CanESM2,rcp85,2014,Live,Yes,1705.4,1700.9,1709.8
BAU,CanESM2,rcp85,2014,Soil,No,11.7,10.7,13
BAU,CanESM2,rcp85,2014,Soil,Yes,2597.4,2595.2,2599
BAU,CanESM2,rcp85,2015,DOM,No,0.1,0,0.1
BAU,CanESM2,rcp85,2015,DOM,Yes,377,375.8,378.5
BAU,CanESM2,rcp85,2015,Live,No,0.4,0.3,0.4
BAU,CanESM2,rcp85,2015,Live,Yes,1658.2,1652.4,1664.3
BAU,CanESM2,rcp85,2015,Soil,No,12.7,11.2,14.2
BAU,CanESM2,rcp85,2015,Soil,Yes,2586.9,2584.3,2589.2
BAU,CanESM2,rcp85,2016,DOM,No,0.1,0,0.1
BAU,CanESM2,rcp85,2016,DOM,Yes,413,411.6,414.3
BAU,CanESM2,rcp85,2016,Live,No,0.4,0.3,0.5
BAU,CanESM2,rcp85,2016,Live,Yes,1604.8,1598.1,1611.3
BAU,CanESM2,rcp85,2016,Soil,No,13.5,11.8,15.2
BAU,CanESM2,rcp85,2016,Soil,Yes,2575.3,2572.5,2578
BAU,CanESM2,rcp85,2017,DOM,No,0.1,0,0.1
BAU,CanESM2,rcp85,2017,DOM,Yes,419.7,414.2,425.1
BAU,CanESM2,rcp85,2017,Live,No,0.4,0.4,0.5
BAU,CanESM2,rcp85,2017,Live,Yes,1566.9,1557.5,1577.4
BAU,CanESM2,rcp85,2017,Soil,No,14.4,12.8,16
BAU,CanESM2,rcp85,2017,Soil,Yes,2565.5,2562.7,2568.5
BAU,CanESM2,rcp85,2018,DOM,No,0.1,0,0.1
BAU,CanESM2,rcp85,2018,DOM,Yes,420.5,414.6,427.3
BAU,CanESM2,rcp85,2018,Live,No,0.4,0.4,0.5
BAU,CanESM2,rcp85,2018,Live,Yes,1595.4,1584,1605.8
BAU,CanESM2,rcp85,2018,Soil,No,15.3,13.7,17.4
BAU,CanESM2,rcp85,2018,Soil,Yes,2555.4,2552.2,2558.3
BAU,CanESM2,rcp85,2019,DOM,No,0.1,0.1,0.1
BAU,CanESM2,rcp85,2019,DOM,Yes,426.4,418.8,434.5
BAU,CanESM2,rcp85,2019,Live,No,0.5,0.4,0.6
BAU,CanESM2,rcp85,2019,Live,Yes,1640.5,1627.6,1651.1
BAU,CanESM2,rcp85,2019,Soil,No,16.2,14.4,18.4
BAU,CanESM2,rcp85,2019,Soil,Yes,2548.5,2545,2551.7
BAU,CanESM2,rcp85,2020,DOM,No,0.1,0.1,0.1
BAU,CanESM2,rcp85,2020,DOM,Yes,437.5,429,445.4
BAU,CanESM2,rcp85,2020,Live,No,0.5,0.4,0.6
BAU,CanESM2,rcp85,2020,Live,Yes,1689.7,1675.1,1704.5
BAU,CanESM2,rcp85,2020,Soil,No,17.1,15,19.3
BAU,CanESM2,rcp85,2020,Soil,Yes,2545.3,2541.5,2549
BAU,CanESM2,rcp85,2021,DOM,No,0.1,0.1,0.1
BAU,CanESM2,rcp85,2021,DOM,Yes,457.2,443.1,468.8
BAU,CanESM2,rcp85,2021,Live,No,0.5,0.4,0.6
BAU,CanESM2,rcp85,2021,Live,Yes,1621.5,1606.9,1637.4
BAU,CanESM2,rcp85,2021,Soil,No,18,15.7,20.3
BAU,CanESM2,rcp85,2021,Soil,Yes,2546.7,2542.8,2550.4
BAU,CanESM2,rcp85,2022,DOM,No,0.1,0.1,0.1
BAU,CanESM2,rcp85,2022,DOM,Yes,488.4,458.3,521
BAU,CanESM2,rcp85,2022,Live,No,0.5,0.5,0.7
BAU,CanESM2,rcp85,2022,Live,Yes,1534.4,1501.5,1567.8
BAU,CanESM2,rcp85,2022,Soil,No,18.9,16.6,21
BAU,CanESM2,rcp85,2022,Soil,Yes,2543.7,2539.6,2547.6
BAU,CanESM2,rcp85,2023,DOM,No,0.1,0.1,0.1
BAU,CanESM2,rcp85,2023,DOM,Yes,543.8,485,606.1
BAU,CanESM2,rcp85,2023,Live,No,0.6,0.5,0.7
BAU,CanESM2,rcp85,2023,Live,Yes,1500.1,1437,1566.4
BAU,CanESM2,rcp85,2023,Soil,No,19.8,17.4,22.4
BAU,CanESM2,rcp85,2023,Soil,Yes,2536.4,2532.6,2540.9
BAU,CanESM2,rcp85,2024,DOM,No,0.1,0.1,0.1
BAU,CanESM2,rcp85,2024,DOM,Yes,657.1,545.5,755.8
BAU,CanESM2,rcp85,2024,Live,No,0.6,0.5,0.7
BAU,CanESM2,rcp85,2024,Live,Yes,1450.5,1353,1563.7
BAU,CanESM2,rcp85,2024,Soil,No,20.7,18.1,23.2
