LUC,GCM,RCP,Timestep,Ecosystem,Mean,Lower,Upper
Medium,CanESM2,rcp85,2067,Yes,4481.2,4416.9,4553.9
Medium,CanESM2,rcp85,2068,No,52.1,50.5,53.8
Medium,CanESM2,rcp85,2068,Yes,4547.7,4486.2,4620.8
Medium,CanESM2,rcp85,2069,No,52.6,50.9,54.2
Medium,CanESM2,rcp85,2069,Yes,4543.7,4481.9,4616.9
Medium,CanESM2,rcp85,2070,No,53.1,51.3,54.6
Medium,CanESM2,rcp85,2070,Yes,4535.3,4474.2,4610.2
Medium,CanESM2,rcp85,2071,No,53.5,51.7,55
Medium,CanESM2,rcp85,2071,Yes,4534.2,4472.1,4608.6
Medium,CanESM2,rcp85,2072,No,54,52.2,55.4
Medium,CanESM2,rcp85,2072,Yes,4514.4,4454.6,4588.1
Medium,CanESM2,rcp85,2073,No,54.4,52.6,55.8
Medium,CanESM2,rcp85,2073,Yes,4465.9,4406.5,4537
Medium,CanESM2,rcp85,2074,No,54.8,53,56.3
Medium,CanESM2,rcp85,2074,Yes,4440.5,4381.6,4514.2
Medium,CanESM2,rcp85,2075,No,55.2,53.4,56.7
Medium,CanESM2,rcp85,2075,Yes,4410.6,4352.4,4486.2
Medium,CanESM2,rcp85,2076,No,55.6,53.8,57.2
Medium,CanESM2,rcp85,2076,Yes,4412.5,4354.5,4489
Medium,CanESM2,rcp85,2077,No,55.9,54.1,57.5
Medium,CanESM2,rcp85,2077,Yes,4470.9,4411.9,4546.7
Medium,CanESM2,rcp85,2078,No,56.3,54.3,57.9
Medium,CanESM2,rcp85,2078,Yes,4476.6,4418.2,4553.1
Medium,CanESM2,rcp85,2079,No,56.7,54.6,58.2
Medium,CanESM2,rcp85,2079,Yes,4425.8,4367.1,4503.9
Medium,CanESM2,rcp85,2080,No,57,55,58.6
Medium,CanESM2,rcp85,2080,Yes,4487,4427.7,4565.6
Medium,CanESM2,rcp85,2081,No,57.4,55.2,58.9
Medium,CanESM2,rcp85,2081,Yes,4545.2,4484.2,4625
Medium,CanESM2,rcp85,2082,No,57.7,55.6,59.3
Medium,CanESM2,rcp85,2082,Yes,4565.7,4506.8,4645.9
Medium,CanESM2,rcp85,2083,No,58.1,55.9,59.6
Medium,CanESM2,rcp85,2083,Yes,4490.3,4431.8,4570.4
Medium,CanESM2,rcp85,2084,No,58.4,56.2,60
Medium,CanESM2,rcp85,2084,Yes,4547.9,4485.9,4628.1
Medium,CanESM2,rcp85,2085,No,58.6,56.5,60.4
Medium,CanESM2,rcp85,2085,Yes,4566.5,4503.4,4647.1
Medium,CanESM2,rcp85,2086,No,58.9,56.8,60.8
Medium,CanESM2,rcp85,2086,Yes,4527.9,4463.7,4610.7
Medium,CanESM2,rcp85,2087,No,59.3,57.1,61.1
Medium,CanESM2,rcp85,2087,Yes,4455.6,4391.4,4540.6
Medium,CanESM2,rcp85,2088,No,59.5,57.4,61.4
Medium,CanESM2,rcp85,2088,Yes,4524.1,4459,4613.2
Medium,CanESM2,rcp85,2089,No,59.9,57.8,61.6
Medium,CanESM2,rcp85,2089,Yes,4558.1,4492,4646.8
Medium,CanESM2,rcp85,2090,No,60.1,58.1,62
Medium,CanESM2,rcp85,2090,Yes,4521.9,4456.8,4610.3
Medium,CanESM2,rcp85,2091,No,60.4,58.3,62.4
Medium,CanESM2,rcp85,2091,Yes,4510.4,4447.5,4596.7
Medium,CanESM2,rcp85,2092,No,60.7,58.4,62.8
Medium,CanESM2,rcp85,2092,Yes,4557.6,4494.7,4643.3
Medium,CanESM2,rcp85,2093,No,61,58.7,63.1
Medium,CanESM2,rcp85,2093,Yes,4510.8,4446.3,4597.6
Medium,CanESM2,rcp85,2094,No,61.3,59.2,63.3
Medium,CanESM2,rcp85,2094,Yes,4474.6,4414.8,4559.5
Medium,CanESM2,rcp85,2095,No,61.5,59.5,63.5
Medium,CanESM2,rcp85,2095,Yes,4469.9,4412,4555.7
Medium,CanESM2,rcp85,2096,No,61.8,59.7,63.9
Medium,CanESM2,rcp85,2096,Yes,4371.2,4313,4453.3
Medium,CanESM2,rcp85,2097,No,62.1,59.9,64.3
Medium,CanESM2,rcp85,2097,Yes,4356.6,4296.6,4438
Medium,CanESM2,rcp85,2098,No,62.3,60,64.5
Medium,CanESM2,rcp85,2098,Yes,4369.5,4310.8,4448.1
Medium,CanESM2,rcp85,2099,No,62.6,60.1,64.8
Medium,CanESM2,rcp85,2099,Yes,4392.1,4333.4,4472
Medium,CanESM2,rcp85,2100,No,62.8,60.4,65.1
Medium,CanESM2,rcp85,2100,Yes,4406.4,4350.2,4484.9
Medium,CanESM2,rcp85,2101,No,63.1,60.8,65.4
Medium,CanESM2,rcp85,2101,Yes,4422.3,4365.4,4498.3
Medium,CNRM-CM5,rcp45,2001,No,0,0,0
Medium,CNRM-CM5,rcp45,2001,Yes,4823.1,4823.1,4823.1
Medium,CNRM-CM5,rcp45,2002,No,1.9,1.6,2.1
Medium,CNRM-CM5,rcp45,2002,Yes,4793.9,4793.3,4794.5
Medium,CNRM-CM5,rcp45,2003,No,2.9,2.6,3.2
Medium,CNRM-CM5,rcp45,2003,Yes,4786.7,4785.8,4787.5
Medium,CNRM-CM5,rcp45,2004,No,3.9,3.6,4.3
Medium,CNRM-CM5,rcp45,2004,Yes,4792.9,4791.9,4793.8
Medium,CNRM-CM5,rcp45,2005,No,5.1,4.7,5.4
Medium,CNRM-CM5,rcp45,2005,Yes,4830.4,4829.3,4831.6
Medium,CNRM-CM5,rcp45,2006,No,6.2,5.7,6.6
Medium,CNRM-CM5,rcp45,2006,Yes,4833.9,4832.6,4835.2
Medium,CNRM-CM5,rcp45,2007,No,7.1,6.6,7.6
Medium,CNRM-CM5,rcp45,2007,Yes,4782.9,4781.6,4784.4
Medium,CNRM-CM5,rcp45,2008,No,8,7.5,8.6
Medium,CNRM-CM5,rcp45,2008,Yes,4753.3,4751.3,4754.6
Medium,CNRM-CM5,rcp45,2009,No,8.7,8.1,9.4
Medium,CNRM-CM5,rcp45,2009,Yes,4733.5,4731.5,4735.3
Medium,CNRM-CM5,rcp45,2010,No,9.4,8.8,10.1
Medium,CNRM-CM5,rcp45,2010,Yes,4793,4790.9,4795
Medium,CNRM-CM5,rcp45,2011,No,9.8,9.2,10.5
Medium,CNRM-CM5,rcp45,2011,Yes,4788.5,4786.4,4790.6
Medium,CNRM-CM5,rcp45,2012,No,10.3,9.6,11.1
Medium,CNRM-CM5,rcp45,2012,Yes,4782,4780.1,4784.6
Medium,CNRM-CM5,rcp45,2013,No,11.2,10.6,12.2
Medium,CNRM-CM5,rcp45,2013,Yes,4691.2,4687.8,4694.2
Medium,CNRM-CM5,rcp45,2014,No,12.2,11.7,13.2
Medium,CNRM-CM5,rcp45,2014,Yes,4667.6,4663.6,4671.6
Medium,CNRM-CM5,rcp45,2015,No,13.2,12.6,14.2
Medium,CNRM-CM5,rcp45,2015,Yes,4621.8,4617,4627.3
Medium,CNRM-CM5,rcp45,2016,No,14.2,13.5,15
Medium,CNRM-CM5,rcp45,2016,Yes,4669,4663.1,4675.4
Medium,CNRM-CM5,rcp45,2017,No,15.2,14.5,16
Medium,CNRM-CM5,rcp45,2017,Yes,4672.3,4666.6,4678.2
Medium,CNRM-CM5,rcp45,2018,No,16.2,15.5,17
Medium,CNRM-CM5,rcp45,2018,Yes,4707.2,4700.9,4713.2
Medium,CNRM-CM5,rcp45,2019,No,17.2,16.4,18.1
Medium,CNRM-CM5,rcp45,2019,Yes,4731.9,4725.4,4740.1
Medium,CNRM-CM5,rcp45,2020,No,18.2,17.6,19.1
Medium,CNRM-CM5,rcp45,2020,Yes,4756,4748.2,4764.3
Medium,CNRM-CM5,rcp45,2021,No,19.3,18.5,20
Medium,CNRM-CM5,rcp45,2021,Yes,4727.3,4717.9,4736.5
Medium,CNRM-CM5,rcp45,2022,No,20.3,19.4,21.2
Medium,CNRM-CM5,rcp45,2022,Yes,4706.2,4697.1,4716.6
Medium,CNRM-CM5,rcp45,2023,No,21.4,20.5,22.2
Medium,CNRM-CM5,rcp45,2023,Yes,4729,4718,4741.5
Medium,CNRM-CM5,rcp45,2024,No,22.4,21.5,23.2
Medium,CNRM-CM5,rcp45,2024,Yes,4738.7,4727.6,4750.6
Medium,CNRM-CM5,rcp45,2025,No,23.4,22.4,24.2
Medium,CNRM-CM5,rcp45,2025,Yes,4752.8,4741.4,4767.2
Medium,CNRM-CM5,rcp45,2026,No,24.4,23.4,25.3
Medium,CNRM-CM5,rcp45,2026,Yes,4756.9,4744.7,4770.9
Medium,CNRM-CM5,rcp45,2027,No,25.4,24.4,26.3
Medium,CNRM-CM5,rcp45,2027,Yes,4753.7,4739.3,4771.1
Medium,CNRM-CM5,rcp45,2028,No,26.4,25.4,27.4
Medium,CNRM-CM5,rcp45,2028,Yes,4790.7,4774.1,4809.2
Medium,CNRM-CM5,rcp45,2029,No,27.4,26.4,28.4
Medium,CNRM-CM5,rcp45,2029,Yes,4825.2,4807.9,4845.7
Medium,CNRM-CM5,rcp45,2030,No,28.3,27.3,29.4
Medium,CNRM-CM5,rcp45,2030,Yes,4854.6,4835.9,4877.7
Medium,CNRM-CM5,rcp45,2031,No,29.2,28.2,30.3
Medium,CNRM-CM5,rcp45,2031,Yes,4876,4855.9,4900.8
Medium,CNRM-CM5,rcp45,2032,No,30.2,29.1,31.4
Medium,CNRM-CM5,rcp45,2032,Yes,4909.7,4889.7,4935.8
Medium,CNRM-CM5,rcp45,2033,No,31.2,30.1,32.2
Medium,CNRM-CM5,rcp45,2033,Yes,4909.6,4888.8,4936.9
Medium,CNRM-CM5,rcp45,2034,No,32.1,30.8,33.2
Medium,CNRM-CM5,rcp45,2034,Yes,4854.2,4832,4879.9
Medium,CNRM-CM5,rcp45,2035,No,32.9,31.6,34
Medium,CNRM-CM5,rcp45,2035,Yes,4825.9,4803.8,4851.3
Medium,CNRM-CM5,rcp45,2036,No,33.8,32.4,35.1
Medium,CNRM-CM5,rcp45,2036,Yes,4832.2,4811.4,4858.4
Medium,CNRM-CM5,rcp45,2037,No,34.6,33.2,35.8
Medium,CNRM-CM5,rcp45,2037,Yes,4810.1,4788.9,4833.7
Medium,CNRM-CM5,rcp45,2038,No,35.5,34.1,36.7
Medium,CNRM-CM5,rcp45,2038,Yes,4887.9,4865.5,4913.8
Medium,CNRM-CM5,rcp45,2039,No,36.3,34.7,37.5
Medium,CNRM-CM5,rcp45,2039,Yes,4890.8,4868.5,4917.5
Medium,CNRM-CM5,rcp45,2040,No,37.1,35.4,38.4
Medium,CNRM-CM5,rcp45,2040,Yes,4909.2,4883.9,4933.8
Medium,CNRM-CM5,rcp45,2041,No,37.9,36.3,39.3
Medium,CNRM-CM5,rcp45,2041,Yes,4912.8,4888.2,4937.4
Medium,CNRM-CM5,rcp45,2042,No,38.7,37.1,40
Medium,CNRM-CM5,rcp45,2042,Yes,4939.3,4912.9,4965.1
Medium,CNRM-CM5,rcp45,2043,No,39.4,37.9,40.9
Medium,CNRM-CM5,rcp45,2043,Yes,4929.5,4899.9,4957.4
Medium,CNRM-CM5,rcp45,2044,No,40.2,38.8,41.5
Medium,CNRM-CM5,rcp45,2044,Yes,4932.4,4903.8,4959
Medium,CNRM-CM5,rcp45,2045,No,40.8,39.5,42.3
Medium,CNRM-CM5,rcp45,2045,Yes,4973,4946,4998.7
Medium,CNRM-CM5,rcp45,2046,No,41.5,40,43.1
Medium,CNRM-CM5,rcp45,2046,Yes,4963.6,4939.6,4988.8
Medium,CNRM-CM5,rcp45,2047,No,42.2,40.6,43.9
Medium,CNRM-CM5,rcp45,2047,Yes,4899.3,4876.3,4924.9
Medium,CNRM-CM5,rcp45,2048,No,42.9,41.3,44.6
Medium,CNRM-CM5,rcp45,2048,Yes,4869.4,4846.4,4893
Medium,CNRM-CM5,rcp45,2049,No,43.6,42,45.3
Medium,CNRM-CM5,rcp45,2049,Yes,4891.1,4865.4,4914.8
Medium,CNRM-CM5,rcp45,2050,No,44.2,42.7,46
Medium,CNRM-CM5,rcp45,2050,Yes,4830,4802.3,4856.3
Medium,CNRM-CM5,rcp45,2051,No,44.8,43.2,46.6
Medium,CNRM-CM5,rcp45,2051,Yes,4881.2,4852.3,4905.9
Medium,CNRM-CM5,rcp45,2052,No,45.5,44,47.1
Medium,CNRM-CM5,rcp45,2052,Yes,4860.8,4831.2,4885.4
Medium,CNRM-CM5,rcp45,2053,No,46.1,44.6,47.7
Medium,CNRM-CM5,rcp45,2053,Yes,4828.2,4798.3,4853.1
Medium,CNRM-CM5,rcp45,2054,No,46.7,45.1,48.2
Medium,CNRM-CM5,rcp45,2054,Yes,4806.2,4778.1,4829.2
Medium,CNRM-CM5,rcp45,2055,No,47.4,45.7,48.8
Medium,CNRM-CM5,rcp45,2055,Yes,4857.1,4828.8,4881.6
Medium,CNRM-CM5,rcp45,2056,No,48,46.3,49.6
Medium,CNRM-CM5,rcp45,2056,Yes,4906.3,4877.9,4934
Medium,CNRM-CM5,rcp45,2057,No,48.6,46.8,50.3
Medium,CNRM-CM5,rcp45,2057,Yes,4879.8,4850.2,4908.2
Medium,CNRM-CM5,rcp45,2058,No,49.2,47.4,50.9
Medium,CNRM-CM5,rcp45,2058,Yes,4847.8,4817,4877.8
Medium,CNRM-CM5,rcp45,2059,No,49.8,48,51.6
Medium,CNRM-CM5,rcp45,2059,Yes,4867.8,4839.2,4897.5
Medium,CNRM-CM5,rcp45,2060,No,50.5,48.4,52.1
Medium,CNRM-CM5,rcp45,2060,Yes,4823.7,4794.7,4852.2
Medium,CNRM-CM5,rcp45,2061,No,51.1,49.1,52.7
Medium,CNRM-CM5,rcp45,2061,Yes,4857.7,4828.2,4888.8
Medium,CNRM-CM5,rcp45,2062,No,51.7,49.7,53.4
Medium,CNRM-CM5,rcp45,2062,Yes,4805.8,4776.8,4835.7
Medium,CNRM-CM5,rcp45,2063,No,52.3,50.2,54.1
Medium,CNRM-CM5,rcp45,2063,Yes,4786,4756.8,4814.9
Medium,CNRM-CM5,rcp45,2064,No,52.9,50.9,54.6
Medium,CNRM-CM5,rcp45,2064,Yes,4771.1,4740.8,4799.7
Medium,CNRM-CM5,rcp45,2065,No,53.4,51.5,55.2
Medium,CNRM-CM5,rcp45,2065,Yes,4756.3,4724.1,4785.4
Medium,CNRM-CM5,rcp45,2066,No,54,52.1,55.8
Medium,CNRM-CM5,rcp45,2066,Yes,4728.3,4697.6,4758.1
Medium,CNRM-CM5,rcp45,2067,No,54.5,52.6,56.5
Medium,CNRM-CM5,rcp45,2067,Yes,4769.9,4739.3,4798
Medium,CNRM-CM5,rcp45,2068,No,55.1,53.1,57.1
Medium,CNRM-CM5,rcp45,2068,Yes,4701.3,4669.1,4728.2
Medium,CNRM-CM5,rcp45,2069,No,55.6,53.5,57.7
Medium,CNRM-CM5,rcp45,2069,Yes,4708.8,4675.3,4737.1
Medium,CNRM-CM5,rcp45,2070,No,56.1,54,58.1
Medium,CNRM-CM5,rcp45,2070,Yes,4719.6,4689.2,4749.1
Medium,CNRM-CM5,rcp45,2071,No,56.5,54.3,58.5
Medium,CNRM-CM5,rcp45,2071,Yes,4753.5,4724.7,4785
Medium,CNRM-CM5,rcp45,2072,No,57,54.8,59.1
Medium,CNRM-CM5,rcp45,2072,Yes,4717.8,4688.1,4747.7
Medium,CNRM-CM5,rcp45,2073,No,57.5,55.2,59.7
Medium,CNRM-CM5,rcp45,2073,Yes,4697.2,4664.3,4730.6
Medium,CNRM-CM5,rcp45,2074,No,57.9,55.5,60.2
Medium,CNRM-CM5,rcp45,2074,Yes,4670.7,4637.1,4702.5
Medium,CNRM-CM5,rcp45,2075,No,58.3,55.9,60.4
Medium,CNRM-CM5,rcp45,2075,Yes,4698.1,4663.4,4728.5
Medium,CNRM-CM5,rcp45,2076,No,58.7,56.4,60.8
Medium,CNRM-CM5,rcp45,2076,Yes,4703,4670,4737
Medium,CNRM-CM5,rcp45,2077,No,59.1,56.8,61.2
Medium,CNRM-CM5,rcp45,2077,Yes,4712.3,4678,4746.7
Medium,CNRM-CM5,rcp45,2078,No,59.5,57.2,61.5
Medium,CNRM-CM5,rcp45,2078,Yes,4683.1,4647,4717.9
Medium,CNRM-CM5,rcp45,2079,No,59.9,57.5,62.1
Medium,CNRM-CM5,rcp45,2079,Yes,4673.8,4634.9,4708.7
Medium,CNRM-CM5,rcp45,2080,No,60.3,57.7,62.4
Medium,CNRM-CM5,rcp45,2080,Yes,4677.3,4636.6,4713.2
Medium,CNRM-CM5,rcp45,2081,No,60.6,57.9,62.8
Medium,CNRM-CM5,rcp45,2081,Yes,4672.9,4631,4709
Medium,CNRM-CM5,rcp45,2082,No,61,58.3,63.2
Medium,CNRM-CM5,rcp45,2082,Yes,4674.5,4630.7,4711.3
Medium,CNRM-CM5,rcp45,2083,No,61.4,58.7,63.6
Medium,CNRM-CM5,rcp45,2083,Yes,4670.4,4624.5,4708.3
Medium,CNRM-CM5,rcp45,2084,No,61.7,59,63.9
Medium,CNRM-CM5,rcp45,2084,Yes,4684.3,4640.7,4720.7
Medium,CNRM-CM5,rcp45,2085,No,62,59.4,64.2
Medium,CNRM-CM5,rcp45,2085,Yes,4638.5,4596,4674.5
Medium,CNRM-CM5,rcp45,2086,No,62.3,59.7,64.5
Medium,CNRM-CM5,rcp45,2086,Yes,4646.8,4604.2,4681.4
Medium,CNRM-CM5,rcp45,2087,No,62.6,60.1,64.9
Medium,CNRM-CM5,rcp45,2087,Yes,4684.6,4642.2,4722.1
Medium,CNRM-CM5,rcp45,2088,No,63,60.5,65.2
Medium,CNRM-CM5,rcp45,2088,Yes,4640.9,4597.8,4679.2
Medium,CNRM-CM5,rcp45,2089,No,63.3,60.9,65.5
Medium,CNRM-CM5,rcp45,2089,Yes,4638.7,4597.1,4677.7
Medium,CNRM-CM5,rcp45,2090,No,63.6,61.1,65.6
Medium,CNRM-CM5,rcp45,2090,Yes,4638.6,4596.6,4677.6
Medium,CNRM-CM5,rcp45,2091,No,63.8,61.3,65.9
Medium,CNRM-CM5,rcp45,2091,Yes,4611.8,4569,4648.2
Medium,CNRM-CM5,rcp45,2092,No,64.2,61.6,66.6
Medium,CNRM-CM5,rcp45,2092,Yes,4603.4,4559.1,4641.7
Medium,CNRM-CM5,rcp45,2093,No,64.5,61.8,67
Medium,CNRM-CM5,rcp45,2093,Yes,4555.3,4509,4592.4
Medium,CNRM-CM5,rcp45,2094,No,64.8,62,67.4
Medium,CNRM-CM5,rcp45,2094,Yes,4606,4563,4648
Medium,CNRM-CM5,rcp45,2095,No,65.1,62.5,67.7
Medium,CNRM-CM5,rcp45,2095,Yes,4652.2,4605.8,4695.3
Medium,CNRM-CM5,rcp45,2096,No,65.4,62.8,68.2
Medium,CNRM-CM5,rcp45,2096,Yes,4622.5,4575.9,4669.1
Medium,CNRM-CM5,rcp45,2097,No,65.7,63.2,68.6
Medium,CNRM-CM5,rcp45,2097,Yes,4616.5,4571,4665.6
Medium,CNRM-CM5,rcp45,2098,No,66,63.5,68.8
Medium,CNRM-CM5,rcp45,2098,Yes,4658.6,4611,4709.7
Medium,CNRM-CM5,rcp45,2099,No,66.3,63.8,69.1
Medium,CNRM-CM5,rcp45,2099,Yes,4605.3,4554.3,4653.2
Medium,CNRM-CM5,rcp45,2100,No,66.5,64,69.7
Medium,CNRM-CM5,rcp45,2100,Yes,4588,4535.6,4635.6
Medium,CNRM-CM5,rcp45,2101,No,66.8,64.2,69.9
Medium,CNRM-CM5,rcp45,2101,Yes,4571.2,4516.9,4619.1
Medium,CNRM-CM5,rcp85,2001,No,0,0,0
Medium,CNRM-CM5,rcp85,2001,Yes,4823.1,4823.1,4823.1
Medium,CNRM-CM5,rcp85,2002,No,1.9,1.6,2.1
Medium,CNRM-CM5,rcp85,2002,Yes,4793.9,4793.4,4794.6
Medium,CNRM-CM5,rcp85,2003,No,2.9,2.6,3.3
Medium,CNRM-CM5,rcp85,2003,Yes,4786.6,4785.7,4787.4
Medium,CNRM-CM5,rcp85,2004,No,4,3.6,4.4
Medium,CNRM-CM5,rcp85,2004,Yes,4792.8,4791.8,4793.8
Medium,CNRM-CM5,rcp85,2005,No,5.1,4.7,5.5
Medium,CNRM-CM5,rcp85,2005,Yes,4830.3,4829.4,4831.4
Medium,CNRM-CM5,rcp85,2006,No,6.2,5.7,6.7
Medium,CNRM-CM5,rcp85,2006,Yes,4833.8,4832.7,4834.9
Medium,CNRM-CM5,rcp85,2007,No,7.2,6.6,7.7
Medium,CNRM-CM5,rcp85,2007,Yes,4782.8,4781.5,4784.2
Medium,CNRM-CM5,rcp85,2008,No,8.1,7.5,8.6
Medium,CNRM-CM5,rcp85,2008,Yes,4753.2,4751.5,4755
Medium,CNRM-CM5,rcp85,2009,No,8.7,8.2,9.2
Medium,CNRM-CM5,rcp85,2009,Yes,4733.4,4731.7,4735.5
Medium,CNRM-CM5,rcp85,2010,No,9.3,8.7,9.8
Medium,CNRM-CM5,rcp85,2010,Yes,4792.9,4790.9,4794.8
Medium,CNRM-CM5,rcp85,2011,No,9.8,9.1,10.3
Medium,CNRM-CM5,rcp85,2011,Yes,4788.4,4786.4,4790.4
Medium,CNRM-CM5,rcp85,2012,No,10.2,9.5,10.9
Medium,CNRM-CM5,rcp85,2012,Yes,4781.8,4779.6,4784
Medium,CNRM-CM5,rcp85,2013,No,11.2,10.5,11.8
Medium,CNRM-CM5,rcp85,2013,Yes,4691,4688,4694.2
Medium,CNRM-CM5,rcp85,2014,No,12.2,11.4,12.9
Medium,CNRM-CM5,rcp85,2014,Yes,4667.4,4663.8,4670.6
Medium,CNRM-CM5,rcp85,2015,No,13.2,12.4,13.9
Medium,CNRM-CM5,rcp85,2015,Yes,4621.7,4617.1,4626
Medium,CNRM-CM5,rcp85,2016,No,14.1,13.3,14.9
Medium,CNRM-CM5,rcp85,2016,Yes,4629.5,4624.1,4634.3
Medium,CNRM-CM5,rcp85,2017,No,15.1,14.3,15.9
Medium,CNRM-CM5,rcp85,2017,Yes,4627.4,4621.6,4632.3
Medium,CNRM-CM5,rcp85,2018,No,16.1,15.3,17
Medium,CNRM-CM5,rcp85,2018,Yes,4624.5,4617.6,4630.4
Medium,CNRM-CM5,rcp85,2019,No,17.1,16.3,18
Medium,CNRM-CM5,rcp85,2019,Yes,4652.4,4644.8,4658.5
Medium,CNRM-CM5,rcp85,2020,No,18.1,17.2,19
Medium,CNRM-CM5,rcp85,2020,Yes,4674.9,4665.9,4681.6
Medium,CNRM-CM5,rcp85,2021,No,19.1,18.2,20.1
Medium,CNRM-CM5,rcp85,2021,Yes,4689.8,4679.4,4697.1
Medium,CNRM-CM5,rcp85,2022,No,20.1,19.2,21.1
Medium,CNRM-CM5,rcp85,2022,Yes,4691.7,4679.8,4700.4
Medium,CNRM-CM5,rcp85,2023,No,21.2,20.2,22.1
Medium,CNRM-CM5,rcp85,2023,Yes,4678,4664,4686.8
Medium,CNRM-CM5,rcp85,2024,No,22.2,21.3,23.1
Medium,CNRM-CM5,rcp85,2024,Yes,4739,4725.3,4746.8
Medium,CNRM-CM5,rcp85,2025,No,23.2,22.3,24.2
Medium,CNRM-CM5,rcp85,2025,Yes,4780.9,4767,4791.4
Medium,CNRM-CM5,rcp85,2026,No,24.2,23.3,25.3
Medium,CNRM-CM5,rcp85,2026,Yes,4778.9,4764.5,4789.2
Medium,CNRM-CM5,rcp85,2027,No,25.2,24.2,26.3
Medium,CNRM-CM5,rcp85,2027,Yes,4799,4782.6,4812.9
Medium,CNRM-CM5,rcp85,2028,No,26.2,25.2,27.2
Medium,CNRM-CM5,rcp85,2028,Yes,4762.4,4744.8,4775.2
Medium,CNRM-CM5,rcp85,2029,No,27.2,26.2,28.2
Medium,CNRM-CM5,rcp85,2029,Yes,4746.8,4726.9,4762.2
Medium,CNRM-CM5,rcp85,2030,No,28.1,27.1,29.1
Medium,CNRM-CM5,rcp85,2030,Yes,4771.7,4750.5,4789.7
Medium,CNRM-CM5,rcp85,2031,No,29,28,30
Medium,CNRM-CM5,rcp85,2031,Yes,4759.4,4734.9,4780
Medium,CNRM-CM5,rcp85,2032,No,29.9,28.9,31
Medium,CNRM-CM5,rcp85,2032,Yes,4782.2,4755.6,4805.8
Medium,CNRM-CM5,rcp85,2033,No,30.8,29.7,32
Medium,CNRM-CM5,rcp85,2033,Yes,4746.7,4720.2,4771.4
Medium,CNRM-CM5,rcp85,2034,No,31.7,30.7,32.9
Medium,CNRM-CM5,rcp85,2034,Yes,4731.7,4704.7,4757.3
Medium,CNRM-CM5,rcp85,2035,No,32.6,31.5,33.7
Medium,CNRM-CM5,rcp85,2035,Yes,4706.7,4680.7,4730.5
Medium,CNRM-CM5,rcp85,2036,No,33.4,32.3,34.5
Medium,CNRM-CM5,rcp85,2036,Yes,4712,4685.1,4736.6
Medium,CNRM-CM5,rcp85,2037,No,34.2,33.1,35.5
Medium,CNRM-CM5,rcp85,2037,Yes,4761.1,4733.2,4785.4
Medium,CNRM-CM5,rcp85,2038,No,35.1,33.8,36.2
Medium,CNRM-CM5,rcp85,2038,Yes,4742.2,4714.7,4767.6
Medium,CNRM-CM5,rcp85,2039,No,35.9,34.6,37.2
Medium,CNRM-CM5,rcp85,2039,Yes,4718.2,4689.9,4746
Medium,CNRM-CM5,rcp85,2040,No,36.6,35.2,38
Medium,CNRM-CM5,rcp85,2040,Yes,4698.2,4669.1,4725.9
Medium,CNRM-CM5,rcp85,2041,No,37.4,36.1,38.9
Medium,CNRM-CM5,rcp85,2041,Yes,4736.7,4708,4765.1
Medium,CNRM-CM5,rcp85,2042,No,38.1,36.9,39.6
Medium,CNRM-CM5,rcp85,2042,Yes,4726.8,4696.2,4754
Medium,CNRM-CM5,rcp85,2043,No,38.8,37.5,40.3
Medium,CNRM-CM5,rcp85,2043,Yes,4702.3,4671.8,4730.1
Medium,CNRM-CM5,rcp85,2044,No,39.5,38.1,41.1
Medium,CNRM-CM5,rcp85,2044,Yes,4709.5,4678.4,4738.6
Medium,CNRM-CM5,rcp85,2045,No,40.2,38.6,41.7
Medium,CNRM-CM5,rcp85,2045,Yes,4733.3,4700.9,4762.6
Medium,CNRM-CM5,rcp85,2046,No,40.8,39.3,42.5
Medium,CNRM-CM5,rcp85,2046,Yes,4758.6,4723.1,4789.6
Medium,CNRM-CM5,rcp85,2047,No,41.5,39.9,43
Medium,CNRM-CM5,rcp85,2047,Yes,4705,4669.4,4736.9
Medium,CNRM-CM5,rcp85,2048,No,42.1,40.5,43.6
Medium,CNRM-CM5,rcp85,2048,Yes,4693.3,4656.7,4723.9
Medium,CNRM-CM5,rcp85,2049,No,42.7,41.2,44.3
Medium,CNRM-CM5,rcp85,2049,Yes,4673.1,4635.4,4702.7
Medium,CNRM-CM5,rcp85,2050,No,43.4,41.8,45
Medium,CNRM-CM5,rcp85,2050,Yes,4687.3,4648.6,4715.6
Medium,CNRM-CM5,rcp85,2051,No,43.9,42.4,45.6
Medium,CNRM-CM5,rcp85,2051,Yes,4692.4,4655.3,4720.1
Medium,CNRM-CM5,rcp85,2052,No,44.6,43,46.2
Medium,CNRM-CM5,rcp85,2052,Yes,4716.5,4679.4,4742.9
Medium,CNRM-CM5,rcp85,2053,No,45.1,43.5,46.9
Medium,CNRM-CM5,rcp85,2053,Yes,4736.1,4699.4,4762.9
Medium,CNRM-CM5,rcp85,2054,No,45.7,44.2,47.6
Medium,CNRM-CM5,rcp85,2054,Yes,4762.3,4725.9,4790.1
Medium,CNRM-CM5,rcp85,2055,No,46.3,44.7,48.2
Medium,CNRM-CM5,rcp85,2055,Yes,4805.6,4768.1,4834.4
Medium,CNRM-CM5,rcp85,2056,No,46.9,45.2,48.7
Medium,CNRM-CM5,rcp85,2056,Yes,4802.3,4766.2,4832.3
